FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAG,SAC,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
29/01/23,16,0.07,0.3,0.23,0.18,0.27,0.26,0.23,0.35,0.22,0.13,-99,0.07,0.19,0.26,-99,0.37,-99,0.25,0.28,0.22,0.24,0.28,0.15,0.27,-99,-99,0.3,0.43,-99,0.21,-99,0.13,0.05
29/01/23,17,0.08,0.33,0.21,0.18,0.22,0.22,0.24,0.41,0.22,0.16,0.11,0.12,0.17,0.26,-99,0.45,-99,0.15,0.28,0.27,0.23,0.25,0.12,0.25,-99,-99,0.27,0.36,-99,0.18,-99,0.16,0.03
29/01/23,18,0.11,0.4,0.27,0.14,0.25,0.22,0.21,0.47,0.27,0.2,0.12,0.1,0.16,0.26,-99,0.45,-99,0.25,0.27,0.27,0.27,0.44,0.16,0.3,-99,-99,0.28,0.23,-99,0.17,-99,0.2,0.06
29/01/23,19,0.07,0.29,0.44,0.5,0.69,0.47,0.29,0.52,0.52,1.08,0.32,0.34,0.19,0.99,-99,0.48,-99,0.55,0.51,0.26,0.4,0.64,0.52,0.35,-99,-99,0.27,0.58,-99,0.19,-99,0.37,0.25
29/01/23,20,0.08,0.3,0.5,0.77,1.13,0.4,0.37,0.4,0.52,0.67,0.36,0.39,0.29,0.95,-99,0.08,-99,0.55,0.4,0.24,0.59,0.44,0.47,0.51,-99,-99,0.39,0.53,-99,0.28,-99,0.28,0.17
29/01/23,21,0.07,0.62,0.34,0.56,0.55,0.5,0.51,0.35,0.4,0.39,0.35,0.4,0.37,0.98,-99,0.45,-99,0.55,0.56,0.18,0.55,0.47,0.55,0.44,-99,-99,0.7,0.5,-99,0.45,-99,0.48,0.51
29/01/23,22,0.21,0.54,0.53,0.85,0.68,0.56,0.48,0.43,0.43,0.33,0.79,0.48,0.29,1.19,-99,0.72,-99,0.55,0.74,0.23,0.55,0.53,0.8,0.56,-99,-99,1,0.53,-99,0.56,-99,0.58,0.59
29/01/23,23,0.2,0.46,0.41,0.51,0.51,0.58,0.69,0.57,0.49,0.27,0.76,0.27,0.26,0.99,-99,0.67,-99,0.35,0.87,0.19,1.09,0.5,0.61,1.31,-99,-99,1.29,0.51,-99,0.82,-99,0.36,0.84
29/01/23,24,0.19,0.38,0.68,0.28,0.45,0.48,0.56,0.88,0.46,0.35,0.5,0.17,0.32,0.35,-99,0.54,-99,0.25,0.68,0.18,0.82,0.34,0.39,1.02,-99,-99,0.93,0.42,-99,1.55,-99,0.35,1.32
30/01/23,1,0.24,0.39,0.38,0.27,0.39,0.38,0.78,0.23,0.34,0.14,0.5,0.21,0.31,0.36,-99,0.8,-99,0.15,0.85,0.26,0.75,0.28,0.53,0.42,-99,-99,0.71,0.36,-99,1.21,-99,0.37,0.98
30/01/23,2,0.28,0.31,0.17,0.15,0.3,0.28,0.7,0.13,0.17,0.06,0.46,0.16,0.29,0.28,-99,0.51,-99,0.15,0.97,0.21,0.42,0.22,0.16,0.8,-99,-99,0.59,0.34,-99,0.58,-99,0.39,0.48
30/01/23,3,0.29,0.23,0.43,0.21,0.23,0.22,0.58,0.21,0.13,0.04,0.42,0.13,0.24,0.44,-99,0.41,-99,0.15,0.79,0.15,0.3,0.15,0.32,0.6,-99,-99,0.77,0.38,-99,0.65,-99,0.53,0.56
30/01/23,4,0.25,0.2,0.28,0.39,0.18,0.19,0.63,0.09,0.07,0,0.33,0.19,0.15,0.88,-99,0.7,-99,0.35,0.49,0.16,0.29,0.11,0.33,0.54,-99,-99,0.44,0.13,-99,0.45,-99,0.52,0.43
30/01/23,5,0.24,0.18,0.18,0.49,0.23,0.2,0.63,0.14,0.06,0,0.43,0.61,0.13,1.1,-99,0.98,-99,0.35,0.65,0.14,0.34,0.1,0.38,0.69,-99,-99,0.45,0.19,-99,0.51,-99,0.33,0.42
30/01/23,6,0.32,0.21,0.43,0.62,0.59,0.32,1.27,0.34,0.22,0.37,0.52,0.56,0.1,1.04,-99,1.19,-99,0.95,0.79,0.14,0.9,0.24,0.94,1.66,-99,-99,0.49,0.44,-99,0.62,-99,0.59,0.53
30/01/23,7,0.52,0.3,1.14,0.99,1.94,0.59,1.9,0.65,0.29,1.39,0.83,1,0.1,2.21,-99,1.89,-99,1.95,1.15,0.13,1.73,0.71,1.32,2.08,-99,-99,0.77,1.15,-99,0.92,-99,1.07,1.77
30/01/23,8,0.89,0.33,2.2,1.47,4.26,1.23,3.34,1.46,1.81,3.14,1.43,1.92,0.1,2.84,-99,2.13,-99,2.35,1.94,0.15,2.04,1.46,2.37,2.41,-99,-99,2.51,1.82,-99,1.25,-99,1.96,3.26
30/01/23,9,0.96,-99,2.14,1.75,3,1.18,2.19,2.23,2.25,2.13,1.33,2.04,0.13,2.52,-99,2.69,-99,1.35,2.1,0.19,1,1.33,2.75,3.78,-99,-99,3.12,2.37,-99,2.04,-99,1.85,3.39
30/01/23,10,0.82,-99,1.16,1.33,2.26,1.36,1.52,0.93,1.61,1.93,0.72,1.94,0.19,2.3,-99,2.05,-99,1.35,1.43,0.22,1.24,0.78,1.08,3.23,-99,-99,1.29,1.56,-99,0.97,-99,0.97,1.89
30/01/23,11,0.24,-99,1,0.8,1.54,0.83,0.95,0.54,1.29,1.06,0.66,1.38,0.24,1.75,-99,1.28,-99,0.95,0.58,0.2,1.07,1.12,0.57,2.07,-99,-99,0.64,1.08,-99,0.46,-99,0.72,0.78
30/01/23,12,0.22,-99,-99,0.83,0.9,0.54,0.77,0.39,0.82,0.69,0.5,0.75,0.29,0.83,-99,1.05,-99,0.75,0.23,0.28,0.45,0.66,0.5,0.73,-99,-99,0.31,0.93,-99,0.65,-99,0.33,0.82
30/01/23,13,0.18,-99,0.34,0.56,0.41,0.52,-99,0.38,0.35,0.35,0.58,0.45,0.31,0.68,-99,-99,-99,0.35,0.27,0.26,0.48,0.53,0.25,0.32,-99,-99,0.64,0.51,-99,0.59,-99,0.16,0.56
30/01/23,14,0.15,-99,0.12,0.3,0.29,0.42,0.15,0.34,0.2,0.17,0.12,0.19,0.37,0.44,-99,-99,-99,0.15,0.16,0.39,0.4,0.35,0.17,0.29,-99,-99,0.36,0.29,-99,-99,-99,0.12,0.08
30/01/23,15,0.1,-99,0.14,0.28,0.26,0.35,0.3,0.39,0.22,0.19,0.12,0.19,0.33,0.32,-99,-99,-99,0.25,0.1,0.32,0.18,0.35,0.12,0.13,-99,-99,0.42,0.27,-99,-99,-99,0.16,0.09
30/01/23,16,0.07,-99,0.13,0.27,0.24,0.38,0.24,0.37,0.19,0.12,0.11,0.06,0.32,0.21,-99,0.04,-99,0.35,0.1,0.36,0.22,0.35,0.11,0.12,-99,-99,0.37,0.3,-99,-99,-99,0.05,0.01
30/01/23,17,0.07,-99,0.15,0.18,0.28,0.3,0.42,0.39,0.19,0.12,0.12,0.09,0.32,0.32,-99,0.23,-99,0.25,0.1,0.34,0.19,0.31,0.14,0.14,-99,-99,0.36,0.4,-99,-99,-99,0.1,0.15
30/01/23,18,0.08,0.4,0.22,0.17,0.33,0.25,0.3,0.4,0.24,0.26,0.13,0.09,0.28,0.28,-99,0.33,-99,0.25,0.24,0.3,0.25,0.31,0.23,0.25,-99,-99,0.37,0.44,-99,-99,-99,0.11,0.23
30/01/23,19,0.11,0.51,0.34,0.6,0.39,0.42,0.28,0.63,0.42,0.25,0.23,0.23,0.25,0.73,-99,0.15,-99,0.45,0.47,0.28,0.47,0.55,0.29,0.31,-99,-99,0.37,0.37,-99,0.35,-99,0.18,0.17
30/01/23,20,0.06,0.52,0.36,0.26,0.38,0.45,0.33,0.5,0.51,0.23,0.12,0.06,0.33,0.5,-99,0,-99,0.25,0.21,0.29,0.51,0.38,0.33,0.5,-99,-99,0.69,0.45,-99,0.35,-99,0.26,0.21
30/01/23,21,0.06,0.47,0.38,0.22,0.45,0.31,0.34,0.61,0.48,0.28,0.23,0.05,0.4,0.29,-99,0.11,-99,0.35,0.33,0.33,0.44,0.28,0.36,0.66,-99,-99,0.68,0.48,-99,0.38,-99,0.27,0.16
30/01/23,22,0.19,0.49,0.34,0.24,0.44,0.39,0.38,0.48,0.62,0.41,0.51,0.11,0.34,0.29,-99,0.59,-99,0.35,0.23,0.46,0.54,0.54,0.42,0.49,-99,-99,0.59,0.54,-99,0.31,-99,0.36,0.46
30/01/23,23,0.22,0.35,0.51,0.39,0.49,0.58,0.55,0.48,0.56,0.15,0.5,0.27,0.24,0.43,-99,0.5,-99,0.35,0.18,0.37,0.65,0.61,0.47,0.52,-99,-99,0.5,0.45,-99,0.47,-99,0.49,0.58
30/01/23,24,0.26,0.26,0.65,0.28,0.44,0.43,0.47,0.75,0.43,0.19,0.55,0.14,0.21,0.39,-99,0.7,-99,0.25,0.67,0.32,0.46,0.33,0.43,0.59,-99,-99,0.38,0.44,-99,1,-99,0.71,0.85
31/01/23,1,0.22,0.22,0.21,0.26,0.39,0.25,0.25,0.27,0.29,0.11,0.35,0.2,0.15,0.29,-99,0.44,-99,0.25,0.66,0.27,0.32,0.12,0.51,-99,-99,-99,0.59,0.43,-99,1.01,-99,0.74,0.24
31/01/23,2,0.25,0.23,0.45,0.28,0.52,0.17,0.43,0.21,0.14,0.07,0.26,0.15,0.15,0.54,-99,0.4,-99,0.35,0.68,0.16,0.23,0.06,0.3,-99,-99,-99,0.43,0.24,-99,0.6,-99,0.69,0.43
31/01/23,3,0.22,0.32,0.21,0.35,0.36,0.19,0.35,0.21,0.08,0.05,0.34,0.44,0.13,0.91,-99,0.47,-99,0.25,0.73,0.13,0.16,0.09,0.29,-99,-99,-99,0.49,0.32,-99,0.49,-99,0.27,0.32
31/01/23,4,0.22,0.29,0.17,0.4,0.21,0.18,0.29,0.21,0.04,0.02,0.37,0.33,0.06,0.44,-99,0.53,-99,0.25,0.58,0.1,0.28,0.09,0.35,-99,-99,-99,0.54,0.12,-99,0.48,-99,0.23,0.55
31/01/23,5,0.2,0.3,0.23,0.44,0.29,0.11,0.34,0.09,0.01,0,0.36,0.3,0.05,0.24,-99,0.67,-99,0.45,0.56,0.1,0.47,0.08,0.44,-99,-99,-99,0.53,0.16,-99,0.35,-99,0.36,0.5
31/01/23,6,0.25,0.25,0.42,0.44,0.39,0.14,0.49,0.41,0.05,0.15,0.45,0.51,0.03,0.62,-99,1.3,-99,0.65,0.82,0.07,0.93,0.1,0.85,-99,-99,-99,0.62,0.33,-99,0.38,-99,0.61,0.85
31/01/23,7,0.48,0.26,1.66,0.7,1.16,0.42,1.46,1.16,0.28,0.95,0.76,0.74,0.02,1.24,-99,1.73,-99,1.75,1.4,0.06,0.88,0.27,1.96,1.66,-99,-99,0.98,0.86,-99,0.77,-99,0.99,2.65
31/01/23,8,0.8,0.27,2.4,2.23,2.64,1.08,2.54,1.47,0.45,3.13,0.94,1.41,0.03,2.5,-99,1.54,-99,2.25,2.9,0.1,1.46,0.82,2.1,2.58,-99,-99,1.15,1.52,-99,1.07,-99,1.61,4.55
31/01/23,9,0.84,0.86,2.29,1.53,1.79,1.6,2.35,1.51,0.86,2.37,1.05,1.93,0.07,1.88,-99,1.97,-99,1.95,3.15,0.13,1.54,1.02,1.47,3.67,-99,-99,2,2.39,-99,0.98,-99,1.69,3.09
31/01/23,10,0.52,0.74,1,1.23,1.84,1.12,1.54,0.78,1.65,1.5,0.59,1.52,0.12,1.64,-99,2.67,-99,1.55,1.3,0.32,1.81,0.82,0.79,2.74,-99,-99,0.63,1.11,-99,0.7,-99,1.47,1.85
31/01/23,11,0.47,0.69,0.9,1.86,1.26,0.67,0.48,0.64,1.73,1.83,0.44,1.09,0.17,1.93,-99,1.4,-99,1.15,0.82,0.39,1.63,0.74,0.48,2.09,-99,-99,0.46,1.4,-99,0.6,-99,1.06,0.77
31/01/23,12,0.18,0.58,1.08,1.43,0.73,0.76,0.25,0.5,1.2,0.95,0.36,0.82,0.2,1.34,-99,0.59,-99,1.05,0.49,-99,0.95,0.6,0.35,0.58,-99,-99,0.44,0.99,-99,0.55,-99,0.84,0.44
31/01/23,13,0.15,0.4,0.56,0.89,0.41,0.63,0.14,0.54,0.85,0.5,0.3,0.51,0.26,0.91,-99,0.18,-99,0.85,0.24,-99,0.44,0.65,0.22,0.06,-99,-99,-99,0.36,-99,0.37,-99,0.27,0.15
31/01/23,14,0.14,0.3,0.27,0.42,0.39,0.32,0.34,0.5,0.64,0.49,0.22,0.38,0.22,0.32,-99,0.08,-99,0.65,0.17,-99,0.12,0.45,0.19,0.04,-99,-99,0.08,0.26,-99,0.14,-99,0.21,0.2
31/01/23,15,0.13,0.18,0.35,0.06,0.35,0.14,0.24,0.4,0.27,0.59,0.1,0.03,0.21,0.15,-99,0.12,-99,0.35,0.16,-99,0.11,0.19,0.19,0.06,-99,-99,0.1,0.48,-99,0.1,-99,0.28,0.16
31/01/23,16,0.12,0.05,0.47,0.05,0.24,0.1,0.19,0.29,0.33,0.34,0.04,0,0.2,0.18,-99,0.2,-99,0.15,0.19,0.09,0.19,0.13,0.1,0.07,-99,-99,0.13,0.35,-99,0.1,-99,0.24,0.09
31/01/23,17,0.11,0.09,0.28,0.04,0.23,0.08,0.23,0.26,0.25,0.24,0.1,0,0.21,0.2,-99,0.08,-99,0.15,0.21,0.13,0.23,0.08,0.26,0.06,-99,-99,0.11,0.3,-99,0.07,-99,0.19,0.09
31/01/23,18,0.17,0.12,0.34,0.09,0.23,0.12,0.22,0.28,0.2,0.38,0.17,0.04,0.19,0.36,-99,0.19,-99,0.35,0.21,0.13,0.32,0.11,0.28,0.09,-99,-99,0.13,0.47,-99,0.07,-99,0.33,0.19
31/01/23,19,0.21,0.16,0.57,0.37,0.32,0.34,0.25,0.4,0.46,0.72,0.29,0.19,0.18,0.62,-99,0.85,-99,0.55,0.28,0.13,0.4,0.27,0.42,0.18,-99,-99,0.19,0.4,-99,0.13,-99,0.46,0.36
31/01/23,20,0.2,0.16,0.39,0.49,0.77,0.44,0.36,0.41,0.61,0.67,0.51,0.55,0.21,0.73,-99,1.51,-99,0.75,0.29,0.1,0.78,0.36,0.48,0.31,-99,-99,0.18,0.69,-99,0.17,-99,0.69,0.66
31/01/23,21,0.47,0.12,0.5,1.04,0.61,0.54,0.43,0.36,0.57,0.65,0.67,0.53,0.18,0.78,-99,1.44,-99,0.55,0.29,0.1,0.57,0.69,0.8,0.34,-99,-99,0.21,0.6,-99,0.26,-99,1.17,0.67
31/01/23,22,0.31,0.13,0.37,1.15,0.87,0.75,0.36,0.3,0.47,1.75,0.81,0.87,0.16,1.52,-99,0.82,-99,0.85,0.29,0.15,0.87,0.79,0.97,0.58,-99,-99,0.48,0.53,-99,0.53,-99,0.65,0.95
31/01/23,23,0.64,0.07,0.31,1.28,0.72,0.36,0.29,0.25,0.47,1.12,1.43,0.75,0.11,2.4,-99,0.78,-99,0.75,0.49,0.14,0.81,0.29,1.17,0.86,-99,-99,0.71,0.59,-99,1.17,-99,0.55,1.13
31/01/23,24,0.58,0.09,0.46,1.32,0.61,0.24,0.66,0.42,0.45,0.48,1.16,0.49,0.12,1.45,-99,0.86,-99,0.85,0.31,0.14,1.5,0.13,0.79,1.77,-99,-99,0.66,0.54,-99,1,-99,0.43,1.1
01/02/23,1,0.21,0.15,0.35,1.05,0.72,0.32,0.39,0.42,0.41,0.36,0.62,0.98,0.12,0.88,-99,0.87,-99,0.65,0.41,0.17,0.5,0.15,0.5,1.13,-99,-99,0.68,0.5,-99,0.77,-99,0.3,0.99
01/02/23,2,0.2,0.19,0.23,0.82,0.59,0.53,0.34,0.24,0.27,0.35,0.53,0.75,0.1,0.76,-99,0.85,-99,0.75,0.58,0.18,0.4,0.17,0.34,0.67,-99,-99,0.72,0.38,-99,0.61,-99,0.28,0.83
01/02/23,3,0.18,0.29,0.1,0.66,0.24,0.24,0.41,0.22,0.39,0.1,0.42,0.12,0.08,0.74,-99,0.29,-99,0.45,0.32,0.29,0.24,0.06,0.26,0.26,-99,-99,0.41,0.15,-99,0.61,-99,0.31,0.7
01/02/23,4,0.13,0.48,0.07,0.38,0.24,0.18,0.42,0.27,0.2,0.06,0.35,0.14,0.04,0.53,-99,0.73,-99,0.15,0.3,0.28,0.24,0.11,0.16,0.25,-99,-99,0.4,0.15,-99,0.46,-99,0.34,0.51
01/02/23,5,0.13,0.56,0.03,0.45,0.17,0.18,0.29,0.24,0.21,0.05,0.46,0.1,0.03,0.37,-99,0.24,-99,0.45,0.34,0.36,0.3,0.17,0.23,0.33,-99,-99,0.28,0.05,-99,0.44,-99,0.33,0.38
01/02/23,6,0.15,0.45,0.11,0.54,0.17,0.18,0.46,0.57,0.47,0.37,0.4,0.01,0.04,0.5,-99,0.33,-99,0.55,0.81,0.35,0.39,0.2,0.5,0.48,-99,-99,0.55,0.2,-99,0.54,-99,0.31,0.61
01/02/23,7,0.29,0.4,1.08,0.79,0.4,0.46,1.38,0.88,0.75,0.77,0.33,0.16,0.03,0.77,-99,0.7,-99,0.65,1.01,0.37,0.51,0.42,0.92,0.63,-99,-99,0.55,0.69,-99,1.06,-99,0.4,1.2
01/02/23,8,0.56,0.39,0.85,1.09,0.87,1.33,2.52,1.47,0.75,2.75,0.57,1.17,0.03,1.09,-99,1.17,-99,0.55,1.1,0.35,0.64,0.78,0.88,0.78,-99,-99,-99,1.32,-99,1.08,-99,0.66,1.61
01/02/23,9,0.71,0.53,0.56,1.19,1.02,1.3,2.19,0.94,0.73,1.84,0.55,1.06,0.09,1.18,-99,1.33,-99,0.95,1.09,0.51,0.88,1,0.75,0.74,-99,-99,1.8,1.21,-99,1.02,-99,0.69,1.2
01/02/23,10,0.47,0.77,0.81,1,1.35,1.02,0.86,0.7,0.78,0.91,0.53,1.01,0.12,1.07,-99,1,-99,1.45,0.39,0.58,0.73,0.81,0.64,0.79,-99,-99,0.67,1.05,-99,0.77,-99,0.35,0.93
01/02/23,11,0.44,0.91,1.1,0.88,1.3,0.71,0.5,0.76,0.89,1.28,0.47,0.95,0.2,1.1,-99,0.89,-99,1.35,0.36,0.59,0.66,0.75,0.63,0.95,-99,-99,0.55,0.95,-99,0.87,-99,0.36,0.76
01/02/23,12,0.35,0.64,0.97,0.9,0.97,0.7,0.2,0.69,-99,1.21,0.4,0.86,0.29,0.9,-99,0.69,-99,0.95,0.31,0.56,0.63,0.55,0.52,0.77,-99,-99,0.4,0.97,-99,0.64,-99,0.56,0.54
01/02/23,13,0.24,0.57,0.63,0.81,0.72,0.79,0.18,0.65,-99,0.83,0.3,0.63,0.3,0.63,-99,0.4,-99,0.75,0.2,0.5,0.43,0.56,0.2,0.37,-99,-99,0.33,0.76,-99,0.64,-99,0.36,0.27
01/02/23,14,0.12,0.6,0.73,0.68,0.54,0.74,0.2,0.73,-99,0.72,0.28,0.46,0.22,0.56,-99,0.24,-99,0.75,0.19,0.37,0.44,0.69,0.18,0.21,-99,-99,0.28,0.61,-99,0.48,-99,0.34,0.24
01/02/23,15,0.12,0.52,0.63,0.48,0.57,0.48,0.12,0.83,0.73,0.7,0.27,0.37,0.2,0.43,-99,0.61,-99,0.65,0.13,0.24,0.18,0.55,0.25,0.18,-99,-99,0.29,0.53,-99,0.27,-99,0.33,0.26
01/02/23,16,0.12,0.12,0.69,0.17,0.51,0.21,0.06,0.7,0.7,0.63,0.15,0.15,0.19,0.26,-99,-99,-99,0.45,0.14,0.21,0.14,0.22,0.24,0.14,-99,-99,0.18,0.54,-99,0.13,-99,0.3,0.34
01/02/23,17,0.1,0.07,0.64,0.02,0.35,0.19,0.14,0.48,0.57,0.5,0.14,0.09,0.19,0.21,-99,0.55,-99,0.25,0.18,0.18,0.18,0.13,0.29,0.13,-99,-99,0.16,0.44,-99,0.12,-99,0.36,0.23
01/02/23,18,0.13,0.07,0.54,0.14,0.38,0.24,0.19,0.29,0.49,0.54,0.16,0.01,0.17,0.26,-99,0.53,-99,0.25,0.13,0.23,0.22,0.18,0.31,0.13,-99,-99,0.14,0.73,-99,0.14,-99,-99,0.23
01/02/23,19,0.18,0.2,0.68,0.3,0.44,0.41,0.17,0.34,0.47,0.97,0.22,0.2,0.2,0.45,-99,0.25,-99,0.45,0.19,0.25,0.38,0.55,0.44,0.24,-99,-99,0.19,1.24,-99,0.16,-99,0.43,0.31
01/02/23,20,0.19,0.22,0.69,0.5,0.46,0.55,0.36,0.33,0.47,1.48,0.43,0.31,0.23,0.5,-99,0.59,-99,0.95,0.21,0.22,0.51,0.95,0.47,0.49,-99,-99,0.15,0.81,-99,0.25,-99,0.41,0.48
01/02/23,21,0.2,0.21,0.63,0.46,0.61,1.08,0.24,0.28,0.66,2.23,0.64,0.32,0.25,0.5,-99,0.57,-99,0.85,0.27,0.15,0.58,0.88,0.6,0.44,-99,-99,0.19,0.86,-99,0.22,-99,0.36,0.51
01/02/23,22,0.19,0.36,1.09,0.47,0.75,1.52,0.32,0.27,0.54,2.05,0.67,0.34,0.23,0.5,-99,0.74,-99,0.95,0.16,0.1,0.34,0.85,0.8,0.26,-99,-99,0.33,0.99,-99,0.2,-99,0.32,0.83
01/02/23,23,0.22,0.38,0.71,0.91,0.71,0.68,0.19,0.19,0.77,1.33,0.54,0.54,0.19,0.83,-99,0.73,-99,0.55,0.09,0.15,0.38,0.49,0.89,0.28,-99,-99,0.78,0.59,-99,0.35,-99,0.91,0.93
01/02/23,24,0.33,0.29,0.44,1.8,1.17,0.4,0.28,0.13,0.46,0.62,0.67,0.89,0.24,1.15,-99,0.97,-99,0.15,0.2,0.1,0.57,0.32,0.96,0.62,-99,-99,0.62,1.15,-99,0.39,-99,1.33,1.23
02/02/23,1,0.34,0.22,0.36,1.19,1.19,0.33,0.24,0.08,0.27,0.41,0.71,0.72,0.17,0.87,-99,0.81,-99,0.35,0.29,0.1,0.67,0.15,0.86,0.4,-99,-99,0.25,0.76,-99,0.39,0.55,1.04,1.16
02/02/23,2,0.4,0.1,0.44,1.03,0.94,0.22,0.35,0.1,0.25,0.3,0.5,1.69,0.14,0.6,-99,0.88,-99,0.35,0.17,0.11,0.59,0.1,0.41,0.34,-99,-99,0.2,0.49,-99,0.36,0.8,1.1,0.65
02/02/23,3,0.31,0.06,0.22,0.61,0.8,0.32,0.54,0.18,0.22,0.21,0.49,1.38,0.1,0.3,-99,0.87,-99,0.75,0.2,0.11,1.09,0.07,0.33,0.71,-99,-99,0.28,0.33,-99,0.32,0.46,0.67,0.73
02/02/23,4,0.24,0.06,0.39,0.38,0.46,0.2,0.47,0.19,0.25,0.23,0.53,0.82,0.05,0.63,-99,0.87,-99,0.95,0.22,0.09,0.86,0.04,0.35,0.93,-99,-99,0.31,0.32,-99,0.22,0.56,0.47,0.99
02/02/23,5,0.28,0.16,0.37,0.33,0.15,0.18,0.56,0.19,0.25,0.2,0.36,0.78,0.05,0.69,-99,0.76,-99,0.95,0.23,0.1,0.62,0.06,0.42,0.83,-99,-99,0.28,0.29,-99,0.18,0.34,0.67,0.73
02/02/23,6,0.33,0.19,0.58,0.31,0.44,0.24,1.12,0.44,0.33,0.43,0.49,0.8,0.05,0.58,-99,0.81,-99,0.75,0.53,0.1,0.69,0.11,0.66,1.05,-99,-99,0.38,0.57,-99,0.23,0.47,1.4,1.3
02/02/23,7,0.54,0.11,1.31,0.72,1.08,0.37,1.58,0.7,0.47,1.14,0.72,1.1,0.06,1.11,-99,1.29,-99,1.75,1.09,0.08,1.18,0.24,1.09,1.63,-99,-99,0.47,1.2,-99,0.59,1.25,1.41,1.38
02/02/23,8,0.81,0.16,2.07,1.74,1.92,1.18,3.05,1.09,0.65,2.83,1.25,1.96,0.06,1.9,-99,2.1,-99,1.45,2.24,0.1,3.58,0.61,1.66,2.52,-99,-99,0.75,2.06,-99,1.18,1.72,1.89,1.69
02/02/23,9,0.77,0.24,1.95,1.65,1.76,1.59,2.29,0.76,0.79,1.6,0.87,1.86,0.1,1.31,-99,3.49,-99,1.65,2.51,0.1,2.07,1.27,2.11,2.33,-99,-99,1.18,3.2,-99,0.96,2.07,1.61,1.77
02/02/23,10,0.6,0.66,1.79,1.15,1.81,1.32,1.56,0.34,0.65,1.32,0.51,2.42,0.17,2.18,-99,2.42,-99,1.75,2.29,0.11,1.4,1.14,1.37,1.01,-99,-99,0.61,1.58,-99,0.67,1.65,1.6,1.27
02/02/23,11,0.28,0.87,1.42,1.07,1.47,0.78,0.85,0.67,1.25,1.44,0.56,1.88,0.1,1.78,-99,1.51,-99,1.25,1.99,0.2,0.92,0.99,0.58,0.94,-99,-99,0.47,0.89,-99,0.54,1.27,1.11,1.13
02/02/23,12,0.22,0.45,0.51,0.94,0.68,0.65,0.26,0.72,0.74,0.98,0.4,0.94,0.17,0.79,-99,0.9,-99,0.85,1.65,0.19,0.57,0.57,0.28,0.65,-99,-99,0.3,0.66,-99,0.7,1,0.8,0.49
02/02/23,13,0.18,0.41,0.5,0.35,0.39,0.59,0.21,0.65,0.72,0.68,0.22,0.64,0.23,0.44,-99,0.57,-99,0.65,1.26,0.18,0.39,0.64,0.18,0.6,-99,-99,0.32,0.41,-99,0.73,0.63,0.52,0.29
02/02/23,14,0.13,0.38,0.41,0.26,0.28,0.53,0.16,0.51,0.62,0.51,0.16,0.58,0.24,0.33,-99,0.35,-99,0.45,0.99,0.2,0.28,0.6,0.16,0.56,-99,-99,0.26,0.33,-99,0.59,0.46,0.57,0.24
02/02/23,15,0.12,0.29,0.34,0.15,0.2,0.29,0.22,0.49,0.37,0.34,0.05,0.42,0.26,0.26,-99,0.37,-99,0.25,0.72,0.12,0.19,0.39,0.12,0.37,-99,-99,0.31,0.23,-99,0.34,0.39,0.34,0.09
02/02/23,16,0.12,0.26,0.37,0.18,0.19,0.26,0.3,0.43,0.36,0.42,0.07,0.41,0.28,0.3,-99,0.39,-99,0.25,0.49,0.15,0.11,0.33,0.15,0.24,-99,-99,0.2,0.25,-99,0.34,0.33,0.25,0.16
02/02/23,17,0.17,0.21,0.36,0.2,0.23,0.32,0.37,0.47,0.42,0.34,0.06,0.44,0.35,0.33,-99,0.28,-99,0.25,0.29,0.19,0.06,0.35,0.1,0.29,-99,-99,0.21,0.39,-99,0.33,0.29,0.38,0.24
02/02/23,18,0.19,0.31,0.42,0.22,0.24,0.29,0.3,0.46,0.41,0.61,0.09,0.38,0.29,0.37,-99,0.32,-99,0.35,0.15,0.23,0.18,0.4,0.27,0.2,-99,-99,0.24,0.62,-99,0.24,0.25,0.3,0.23
02/02/23,19,0.25,0.56,0.79,0.51,0.91,0.5,0.47,0.85,1.34,1.04,0.33,0.67,0.28,0.77,-99,0.69,-99,0.85,0.1,0.24,0.36,0.55,0.61,0.32,-99,-99,0.39,1.05,-99,0.3,0.49,0.78,0.45
02/02/23,20,0.21,0.52,0.78,0.73,0.83,0.66,0.45,0.59,0.93,1.05,0.38,0.92,0.3,1.01,-99,0.33,-99,1.15,0.2,0.26,0.43,1.2,0.52,0.47,-99,-99,0.7,0.9,-99,0.47,0.73,0.33,0.49
02/02/23,21,0.14,0.83,0.32,0.71,0.53,0.93,0.55,0.76,0.52,0.52,0.43,0.74,0.34,1.08,-99,0.19,-99,0.75,0.2,0.3,0.43,1.11,0.48,0.54,-99,-99,0.99,0.51,-99,0.59,0.82,0.3,0.46
02/02/23,22,0.14,0.87,0.24,0.62,0.5,0.87,0.83,0.52,0.48,0.29,0.44,0.57,0.42,0.74,-99,0.27,-99,0.45,0.23,0.4,0.44,0.81,0.32,0.64,-99,-99,0.7,0.54,-99,0.94,0.57,0.29,0.47
