FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,MER,MGH,MPA,NEZ,PED,SAC,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
18/02/23,5,53,-99,34,40,71,-99,56,65,39,-99,34,48,27,47,43,-99,37,40,39,-99,-99,-99,-99,84,-99,45,55,-99
18/02/23,6,60,-99,41,45,70,-99,51,75,44,-99,37,53,24,43,44,-99,31,43,44,-99,-99,-99,-99,88,-99,36,52,-99
18/02/23,7,62,-99,42,44,74,-99,56,84,49,-99,46,59,25,55,67,-99,28,49,42,-99,-99,-99,-99,85,-99,46,61,-99
18/02/23,8,68,-99,57,49,80,-99,55,117,77,-99,52,68,24,60,67,-99,27,68,45,-99,-99,-99,-99,96,-99,49,46,-99
18/02/23,9,88,-99,68,55,73,-99,53,124,73,-99,58,71,28,73,58,-99,51,72,68,-99,-99,-99,-99,120,-99,63,94,-99
18/02/23,10,101,-99,87,63,67,-99,65,142,117,-99,70,79,41,84,73,-99,53,75,45,-99,-99,-99,-99,125,-99,70,107,-99
18/02/23,11,84,-99,97,62,59,-99,87,154,115,-99,74,77,47,78,69,-99,53,87,76,-99,-99,-99,-99,96,-99,75,111,-99
18/02/23,12,77,-99,84,74,61,-99,91,130,88,-99,58,86,46,79,48,-99,47,86,64,-99,-99,-99,-99,78,-99,78,81,-99
18/02/23,13,65,-99,79,68,59,-99,63,77,71,-99,54,79,52,91,75,-99,40,64,50,-99,-99,-99,-99,90,-99,62,32,-99
18/02/23,14,62,-99,60,53,52,-99,55,34,48,-99,63,56,41,48,61,-99,48,45,52,-99,-99,-99,-99,85,-99,57,50,-99
18/02/23,15,68,-99,47,57,52,-99,58,44,55,-99,53,77,38,57,56,-99,46,56,48,-99,-99,-99,-99,86,-99,48,76,-99
18/02/23,16,94,-99,30,60,39,-99,48,63,49,-99,54,53,35,55,41,-99,31,63,67,-99,-99,-99,-99,62,-99,57,92,-99
18/02/23,17,96,-99,50,51,56,-99,54,69,54,-99,63,62,66,66,42,-99,35,60,-99,-99,-99,-99,-99,77,-99,57,70,-99
18/02/23,18,98,-99,80,51,41,-99,63,106,67,-99,52,55,60,67,57,-99,30,62,-99,-99,-99,-99,-99,83,-99,51,164,-99
18/02/23,19,83,-99,129,37,35,-99,62,106,84,-99,37,55,50,63,48,-99,26,48,-99,-99,-99,-99,-99,83,-99,42,118,-99
18/02/23,20,71,-99,71,27,27,-99,44,86,60,-99,33,37,38,47,38,-99,18,41,36,-99,-99,-99,-99,87,-99,38,100,-99
18/02/23,21,77,-99,56,21,40,-99,58,68,70,-99,22,25,45,54,21,-99,15,50,30,-99,-99,-99,-99,97,-99,25,89,-99
18/02/23,22,82,-99,56,55,61,-99,64,71,54,-99,20,77,43,53,66,-99,24,45,62,-99,-99,-99,-99,71,-99,38,86,-99
18/02/23,23,81,-99,53,46,44,-99,75,87,59,-99,67,54,47,71,56,-99,30,50,35,-99,-99,-99,-99,70,-99,65,79,-99
18/02/23,24,75,-99,34,44,43,-99,63,58,47,-99,51,43,38,52,42,-99,19,65,37,-99,-99,-99,-99,48,-99,54,59,-99
19/02/23,1,66,-99,29,42,39,-99,55,47,43,-99,48,38,30,48,32,-99,28,73,34,-99,-99,-99,-99,48,-99,43,47,-99
19/02/23,2,59,-99,29,35,42,-99,52,51,47,-99,52,48,27,49,43,-99,32,82,34,-99,-99,-99,-99,67,-99,56,61,-99
19/02/23,3,61,-99,26,38,41,-99,52,43,42,-99,50,50,21,65,47,-99,33,61,30,-99,-99,-99,-99,47,-99,78,55,-99
19/02/23,4,64,-99,29,41,37,-99,56,34,41,-99,60,56,27,67,55,-99,30,55,21,-99,-99,-99,-99,65,-99,53,53,-99
19/02/23,5,64,-99,28,51,50,-99,39,84,43,-99,42,59,21,54,47,-99,21,61,32,-99,-99,-99,-99,68,-99,54,52,-99
19/02/23,6,73,-99,20,43,41,-99,37,72,45,-99,42,52,20,56,43,-99,23,64,31,-99,-99,-99,-99,61,-99,50,55,-99
19/02/23,7,76,-99,43,46,38,-99,36,26,38,-99,42,50,15,59,44,-99,24,63,24,-99,-99,-99,-99,73,-99,50,82,-99
19/02/23,8,91,-99,46,40,52,-99,39,56,66,-99,42,59,17,56,51,-99,11,76,37,-99,-99,-99,-99,70,-99,50,77,-99
19/02/23,9,84,-99,75,40,53,-99,26,84,72,-99,62,59,21,58,64,-99,20,69,30,-99,-99,-99,-99,64,-99,51,93,-99
19/02/23,10,84,-99,36,42,46,-99,28,71,47,-99,60,56,29,64,61,-99,61,78,17,-99,-99,-99,-99,72,-99,71,99,-99
19/02/23,11,48,-99,8,41,34,-99,46,10,40,-99,45,48,-99,37,38,-99,89,63,48,-99,-99,-99,-99,46,-99,39,71,-99
19/02/23,12,59,-99,10,39,32,-99,46,2,31,-99,38,-99,-99,18,51,-99,90,55,-99,-99,-99,-99,-99,48,-99,67,33,-99
19/02/23,13,41,-99,-99,44,31,-99,34,28,2,-99,43,-99,-99,27,38,-99,50,80,-99,-99,-99,-99,-99,49,-99,71,53,-99
19/02/23,14,43,-99,37,35,-99,-99,16,-99,67,-99,43,-99,-99,55,23,-99,21,60,-99,-99,-99,-99,-99,49,-99,40,9,-99
19/02/23,15,57,-99,59,-99,-99,-99,15,-99,23,-99,34,-99,-99,39,30,-99,18,52,-99,-99,-99,-99,-99,29,-99,37,87,-99
19/02/23,16,69,-99,38,19,-99,-99,11,62,33,-99,44,34,30,56,29,-99,18,49,-99,-99,-99,-99,-99,50,-99,31,69,-99
19/02/23,17,74,-99,48,22,-99,-99,17,81,43,-99,30,29,27,37,36,-99,21,35,-99,-99,-99,-99,-99,-99,-99,30,85,-99
19/02/23,18,77,-99,12,22,39,-99,33,43,50,-99,33,40,28,51,28,-99,11,34,-99,-99,-99,-99,-99,38,-99,27,59,-99
19/02/23,19,84,-99,80,22,40,-99,31,27,51,-99,25,29,19,35,26,-99,10,42,-99,-99,-99,-99,-99,56,-99,25,46,-99
19/02/23,20,60,-99,34,21,23,-99,37,76,37,-99,20,29,38,34,17,-99,15,31,-99,-99,-99,-99,-99,42,-99,24,74,-99
19/02/23,21,44,-99,72,19,20,-99,45,68,43,-99,28,27,43,33,18,-99,7,15,-99,-99,-99,-99,-99,36,-99,22,30,-99
19/02/23,22,51,-99,52,19,30,-99,44,121,50,-99,-99,21,13,43,34,-99,12,35,-99,-99,-99,-99,-99,52,-99,25,128,-99
19/02/23,23,62,-99,34,20,37,-99,60,57,39,-99,40,23,10,39,33,-99,10,31,-99,-99,-99,-99,-99,51,-99,39,91,-99
19/02/23,24,69,-99,15,20,36,-99,65,27,39,-99,34,30,11,70,41,-99,4,52,-99,-99,-99,-99,-99,39,-99,43,64,-99
20/02/23,1,98,-99,21,24,40,-99,41,17,38,-99,29,32,11,-99,38,-99,9,85,-99,-99,-99,-99,-99,41,-99,35,53,-99
20/02/23,2,96,-99,21,19,31,-99,30,5,25,-99,40,27,10,17,27,-99,-99,59,-99,-99,-99,-99,-99,30,-99,27,59,-99
20/02/23,3,87,-99,19,26,29,-99,28,14,34,-99,47,35,9,31,30,-99,10,58,-99,-99,-99,-99,-99,49,-99,20,75,-99
20/02/23,4,74,-99,19,20,21,-99,28,29,29,-99,50,25,9,28,32,-99,11,65,-99,-99,-99,-99,-99,38,-99,24,61,-99
20/02/23,5,77,-99,15,27,27,-99,27,2,23,-99,55,30,5,43,27,-99,11,64,-99,-99,-99,-99,-99,40,-99,36,38,-99
20/02/23,6,78,-99,29,32,30,-99,23,6,24,-99,50,39,-99,48,49,-99,12,57,-99,-99,-99,-99,-99,30,-99,32,74,-99
20/02/23,7,58,-99,42,34,58,-99,27,24,37,-99,43,41,2,47,55,-99,11,73,-99,-99,-99,-99,-99,66,-99,40,102,-99
20/02/23,8,71,-99,59,38,67,-99,45,53,98,-99,42,42,5,63,59,-99,29,86,-99,-99,-99,-99,-99,77,-99,55,129,-99
20/02/23,9,95,-99,35,41,65,-99,42,82,91,-99,59,56,10,73,64,-99,34,85,-99,-99,-99,-99,-99,81,-99,48,149,-99
20/02/23,10,91,-99,64,47,79,-99,37,114,81,-99,71,55,7,73,79,-99,30,93,-99,-99,-99,-99,-99,81,-99,66,157,-99
20/02/23,11,71,-99,30,45,-99,-99,31,131,59,-99,76,59,19,70,79,-99,34,71,-99,-99,-99,-99,-99,90,-99,79,114,-99
20/02/23,12,65,-99,-99,34,-99,-99,19,24,-99,-99,76,66,23,13,72,-99,44,-99,-99,-99,-99,-99,-99,95,-99,63,6,-99
20/02/23,13,49,-99,-99,32,-99,-99,29,-99,-99,-99,97,64,31,14,39,-99,30,-99,-99,-99,-99,-99,-99,62,-99,45,-99,-99
20/02/23,14,46,-99,-99,42,-99,-99,40,-99,-99,-99,76,43,37,49,60,-99,40,66,-99,-99,-99,-99,-99,50,-99,45,-99,-99
20/02/23,15,35,-99,-99,37,-99,-99,35,-99,37,-99,40,56,49,32,59,-99,36,50,-99,-99,-99,-99,-99,59,-99,43,-99,-99
20/02/23,16,56,-99,28,34,-99,-99,38,-99,34,-99,43,49,44,30,46,-99,48,54,-99,-99,-99,-99,-99,45,-99,46,-99,-99
20/02/23,17,43,-99,29,39,-99,-99,34,-99,36,-99,46,48,39,25,40,-99,42,54,-99,-99,-99,-99,-99,28,-99,52,-99,-99
20/02/23,18,61,-99,25,45,-99,-99,37,-99,35,-99,41,46,44,45,39,-99,38,88,-99,-99,-99,-99,-99,55,-99,62,-99,-99
20/02/23,19,81,-99,138,59,-99,-99,47,-99,63,-99,-99,67,42,132,70,-99,43,111,-99,-99,-99,-99,-99,70,-99,84,-99,-99
20/02/23,20,76,-99,141,52,-99,-99,65,58,180,-99,-99,68,31,78,69,-99,36,68,-99,-99,-99,-99,-99,110,-99,68,-99,-99
20/02/23,21,58,-99,29,58,-99,-99,68,46,90,-99,-99,76,36,65,66,-99,33,66,-99,-99,-99,-99,-99,68,-99,60,-99,-99
20/02/23,22,49,-99,88,48,-99,-99,67,27,54,-99,-99,56,36,53,44,-99,35,55,-99,-99,-99,-99,-99,55,-99,42,-99,-99
20/02/23,23,59,-99,106,36,-99,-99,54,123,88,-99,45,48,40,33,46,-99,18,64,-99,-99,-99,-99,-99,62,-99,46,-99,-99
20/02/23,24,97,-99,44,47,-99,-99,59,141,42,-99,45,51,34,47,41,-99,15,91,-99,-99,-99,-99,-99,59,-99,59,-99,-99
21/02/23,1,81,-99,34,41,-99,-99,47,23,27,-99,42,42,28,63,42,-99,19,82,-99,-99,-99,-99,-99,45,-99,55,-99,-99
21/02/23,2,92,-99,11,34,-99,-99,41,20,28,-99,44,40,25,59,38,-99,23,35,-99,-99,-99,-99,-99,44,-99,52,-99,-99
21/02/23,3,88,-99,1,38,-99,-99,41,9,37,-99,58,45,23,48,46,-99,24,37,-99,-99,-99,-99,-99,34,-99,39,-99,-99
21/02/23,4,75,-99,12,36,-99,-99,37,17,36,-99,52,39,24,38,38,-99,16,43,-99,-99,-99,-99,-99,34,-99,35,-99,-99
21/02/23,5,58,-99,19,32,-99,-99,31,16,35,-99,39,35,18,41,35,-99,15,28,-99,-99,-99,-99,-99,27,-99,42,-99,-99
21/02/23,6,56,-99,37,33,54,-99,29,32,31,-99,54,40,16,50,49,-99,16,62,-99,-99,-99,-99,-99,33,-99,41,-99,-99
21/02/23,7,69,-99,59,35,62,-99,23,50,76,-99,38,40,15,52,45,-99,21,38,-99,-99,-99,-99,-99,50,-99,40,-99,-99
21/02/23,8,86,-99,81,41,86,-99,30,53,128,-99,45,47,19,61,49,-99,31,88,-99,-99,-99,-99,-99,67,-99,48,-99,-99
21/02/23,9,103,-99,94,45,82,-99,24,101,126,-99,67,51,21,55,60,-99,23,57,-99,-99,-99,-99,-99,81,-99,62,-99,-99
21/02/23,10,89,-99,82,42,71,-99,28,114,85,-99,74,49,18,73,65,-99,34,76,-99,-99,-99,-99,-99,85,-99,73,-99,-99
21/02/23,11,71,-99,90,59,67,-99,47,106,61,-99,68,67,25,66,70,-99,35,79,-99,-99,-99,-99,-99,91,-99,69,-99,-99
21/02/23,12,64,-99,67,63,62,-99,52,87,22,-99,61,94,34,47,40,-99,38,57,-99,-99,-99,-99,-99,87,-99,75,-99,-99
21/02/23,13,70,-99,5,53,57,-99,49,46,33,-99,48,61,35,38,54,-99,47,54,-99,-99,-99,-99,-99,69,-99,60,-99,-99
21/02/23,14,69,-99,38,50,56,-99,50,54,62,-99,46,57,42,69,58,-99,37,89,-99,-99,-99,-99,-99,71,-99,64,-99,-99
21/02/23,15,93,-99,65,45,49,-99,74,48,71,-99,47,67,42,70,44,-99,50,138,-99,-99,-99,-99,-99,77,-99,111,-99,-99
21/02/23,16,119,-99,89,61,63,-99,59,76,91,-99,87,91,38,102,72,-99,50,216,-99,-99,-99,-99,-99,64,-99,127,-99,-99
21/02/23,17,171,-99,91,62,74,-99,51,124,98,-99,162,90,44,119,95,-99,58,239,-99,-99,-99,-99,-99,151,-99,92,-99,-99
21/02/23,18,244,-99,150,51,51,-99,71,227,97,-99,65,66,26,80,60,-99,52,123,-99,-99,-99,-99,-99,141,-99,66,-99,-99
21/02/23,19,285,-99,58,48,41,-99,59,109,72,-99,42,64,20,86,54,-99,112,88,-99,-99,-99,-99,-99,72,-99,62,-99,-99
21/02/23,20,249,-99,53,39,35,-99,48,73,56,-99,44,52,22,57,41,-99,56,66,-99,-99,-99,-99,-99,64,-99,42,-99,-99
21/02/23,21,132,-99,52,32,30,-99,24,59,40,-99,38,43,18,45,40,-99,110,60,-99,-99,-99,-99,-99,38,-99,35,-99,-99
21/02/23,22,54,-99,39,26,26,-99,31,47,42,-99,25,34,15,41,26,-99,76,53,-99,-99,-99,-99,-99,52,-99,31,-99,-99
21/02/23,23,54,-99,41,23,29,-99,32,46,32,-99,31,26,14,37,22,-99,28,59,-99,-99,-99,-99,-99,38,-99,27,-99,-99
21/02/23,24,59,-99,35,22,26,-99,26,21,11,-99,25,29,15,31,20,-99,17,43,-99,-99,-99,-99,-99,34,-99,31,-99,-99
22/02/23,1,34,-99,33,16,24,-99,24,37,9,-99,20,26,16,15,20,-99,12,28,-99,-99,-99,-99,-99,48,-99,33,-99,-99
22/02/23,2,29,-99,-99,13,18,-99,19,25,12,-99,18,19,11,21,21,-99,12,27,-99,-99,-99,-99,-99,25,-99,28,-99,-99
22/02/23,3,31,-99,18,17,28,-99,20,14,19,-99,14,24,8,22,19,-99,10,26,-99,-99,-99,-99,-99,25,-99,21,-99,-99
22/02/23,4,23,-99,20,16,14,-99,18,15,19,-99,17,14,9,15,17,-99,11,21,-99,-99,-99,-99,-99,22,-99,21,-99,-99
22/02/23,5,28,-99,15,15,13,-99,21,7,20,-99,13,18,14,20,18,-99,17,25,-99,-99,-99,-99,-99,20,-99,19,-99,-99
22/02/23,6,32,-99,18,18,26,-99,16,32,31,-99,17,21,10,25,24,-99,6,27,-99,-99,-99,-99,-99,31,-99,24,-99,-99
22/02/23,7,39,-99,3,34,37,-99,19,42,24,-99,27,21,6,26,34,-99,6,39,-99,-99,-99,-99,-99,29,-99,27,-99,-99
22/02/23,8,-99,-99,24,31,51,-99,19,77,35,-99,37,34,8,44,42,-99,14,38,-99,-99,-99,-99,-99,60,-99,26,-99,-99
22/02/23,9,67,-99,57,39,40,-99,20,61,37,-99,35,59,13,40,47,-99,16,55,-99,-99,-99,-99,-99,63,-99,36,-99,-99
22/02/23,10,54,-99,22,38,40,-99,25,65,39,-99,26,39,13,26,35,-99,15,51,-99,-99,-99,-99,-99,53,-99,35,-99,-99
22/02/23,11,75,-99,30,43,36,-99,37,1,27,-99,34,33,12,22,34,-99,12,65,-99,-99,-99,-99,-99,44,-99,39,-99,-99
22/02/23,12,89,-99,2,33,34,-99,38,21,14,-99,34,39,16,52,39,-99,10,95,-99,-99,-99,-99,-99,52,-99,38,-99,-99
22/02/23,13,92,-99,41,31,38,-99,29,42,34,-99,54,37,17,36,31,-99,33,76,-99,-99,-99,-99,-99,77,-99,50,-99,-99
22/02/23,14,87,-99,16,39,37,-99,23,13,41,-99,53,53,31,50,37,-99,36,67,-99,-99,-99,-99,-99,-99,-99,87,-99,-99
22/02/23,15,56,-99,38,49,37,-99,32,29,39,-99,67,42,35,52,48,-99,45,53,-99,-99,-99,-99,-99,42,-99,54,-99,-99
22/02/23,16,60,-99,65,49,44,-99,37,50,60,-99,48,67,43,79,45,-99,70,72,-99,-99,-99,-99,-99,53,-99,66,-99,-99
22/02/23,17,71,-99,58,60,48,-99,43,61,57,-99,42,77,-99,97,53,-99,83,79,-99,-99,-99,-99,-99,70,-99,81,-99,-99
22/02/23,18,78,-99,75,68,65,-99,45,77,112,-99,56,85,-99,100,84,-99,59,90,-99,-99,-99,-99,-99,79,-99,73,-99,-99
22/02/23,19,94,-99,99,48,62,-99,51,107,103,-99,48,64,-99,89,55,-99,45,85,-99,-99,-99,-99,-99,96,-99,54,-99,-99
22/02/23,20,115,-99,103,37,41,-99,43,128,55,-99,57,46,19,55,35,-99,44,66,-99,-99,-99,-99,-99,75,-99,54,-99,-99
22/02/23,21,84,-99,40,38,38,-99,37,88,54,-99,53,46,21,46,41,-99,54,62,-99,-99,-99,-99,-99,56,-99,60,-99,-99
22/02/23,22,71,-99,51,35,41,-99,32,50,51,-99,39,42,17,38,37,-99,49,50,-99,-99,-99,-99,-99,40,-99,56,-99,-99
22/02/23,23,59,-99,51,31,35,-99,30,20,57,-99,37,38,17,49,38,-99,57,40,-99,-99,-99,-99,-99,68,-99,50,-99,-99
22/02/23,24,70,-99,28,35,27,-99,29,86,57,-99,36,46,18,50,47,-99,50,40,-99,-99,-99,-99,-99,60,-99,58,-99,-99
23/02/23,1,73,-99,33,35,50,37,30,73,46,-99,24,58,14,46,41,-99,50,48,-99,-99,-99,-99,63,87,-99,50,-99,-99
23/02/23,2,89,-99,30,33,76,26,37,24,46,-99,29,38,15,38,37,-99,41,33,-99,-99,-99,-99,78,57,-99,48,-99,-99
23/02/23,3,79,-99,35,32,57,27,30,30,33,-99,25,34,14,38,36,-99,34,27,-99,-99,-99,-99,58,44,-99,38,-99,-99
23/02/23,4,72,-99,43,31,34,29,28,35,42,-99,34,36,15,35,37,-99,29,27,-99,-99,-99,-99,90,45,-99,33,-99,-99
23/02/23,5,64,-99,40,26,36,32,38,40,41,-99,33,34,19,35,33,-99,26,28,-99,-99,-99,-99,56,51,-99,32,-99,-99
23/02/23,6,63,-99,51,25,46,68,40,52,50,-99,35,32,14,43,37,-99,29,37,-99,-99,-99,-99,57,55,-99,40,-99,-99
23/02/23,7,65,-99,61,34,47,83,47,50,71,-99,35,39,13,40,-99,-99,27,57,-99,-99,-99,-99,74,78,-99,48,-99,-99
23/02/23,8,75,-99,79,42,73,118,58,70,115,-99,55,51,18,55,-99,-99,39,77,-99,-99,-99,-99,92,90,-99,50,-99,-99
23/02/23,9,100,-99,87,48,79,179,60,67,130,-99,57,69,37,62,-99,-99,35,86,-99,-99,-99,-99,102,122,-99,-99,-99,-99
23/02/23,10,74,-99,76,51,69,114,60,97,120,-99,61,72,38,70,-99,-99,38,91,-99,-99,-99,-99,75,109,-99,-99,-99,-99
23/02/23,11,53,-99,64,63,77,66,57,75,62,-99,54,76,47,64,-99,-99,45,91,-99,-99,-99,-99,50,113,-99,-99,-99,-99
23/02/23,12,50,-99,79,56,73,64,55,69,53,-99,60,84,53,57,-99,-99,57,64,-99,-99,-99,-99,95,79,-99,-99,-99,-99
23/02/23,13,48,-99,54,61,67,60,-99,61,38,-99,64,80,53,55,-99,-99,51,62,-99,-99,-99,-99,66,90,-99,-99,-99,-99
23/02/23,14,58,-99,78,67,55,57,71,63,51,-99,60,56,51,46,-99,-99,48,63,-99,-99,-99,-99,45,91,-99,-99,-99,-99
23/02/23,15,106,-99,59,67,64,75,81,54,50,-99,47,81,49,61,-99,-99,48,49,-99,-99,-99,-99,68,72,-99,63,-99,-99
23/02/23,16,91,-99,60,72,46,77,75,34,74,-99,34,65,44,22,-99,-99,52,53,-99,-99,-99,-99,103,69,-99,58,-99,-99
23/02/23,17,72,-99,18,69,41,83,78,27,31,-99,53,62,44,46,-99,-99,47,68,-99,-99,-99,-99,85,41,-99,56,-99,-99
23/02/23,18,65,-99,39,59,45,91,83,52,80,-99,55,50,37,97,-99,-99,51,111,-99,-99,-99,-99,106,78,-99,71,-99,-99
23/02/23,19,141,-99,108,72,61,92,79,206,129,-99,73,82,33,119,-99,-99,51,106,-99,-99,-99,-99,89,92,-99,73,-99,-99
23/02/23,20,137,-99,189,65,70,87,61,189,-99,-99,78,83,33,86,-99,-99,81,75,-99,-99,-99,-99,86,131,-99,56,-99,-99
23/02/23,21,97,-99,77,67,65,77,57,104,-99,-99,63,65,35,69,-99,-99,75,63,-99,-99,-99,-99,86,121,-99,51,-99,-99
23/02/23,22,59,-99,68,65,70,80,68,82,-99,-99,57,74,40,63,-99,-99,68,84,-99,-99,-99,-99,76,121,-99,50,-99,-99
23/02/23,23,67,-99,52,66,83,97,78,40,66,-99,51,85,56,80,-99,-99,73,84,-99,-99,-99,-99,101,86,-99,70,-99,-99
23/02/23,24,60,-99,80,54,61,83,69,66,55,-99,65,70,49,75,-99,-99,61,79,-99,-99,-99,-99,95,59,-99,70,-99,-99
24/02/23,1,60,-99,56,45,45,64,56,94,57,-99,48,53,36,50,55,-99,52,73,-99,-99,-99,-99,86,63,-99,68,61,-99
24/02/23,2,70,-99,47,40,47,72,47,63,59,-99,49,47,22,40,38,-99,44,72,-99,-99,-99,-99,88,58,-99,52,57,-99
24/02/23,3,75,-99,37,40,54,61,50,42,54,-99,55,56,27,51,56,-99,35,95,-99,-99,-99,-99,86,49,-99,53,60,-99
24/02/23,4,82,-99,34,33,39,59,47,41,48,-99,44,57,26,67,46,-99,30,76,-99,-99,-99,-99,82,62,-99,60,73,-99
24/02/23,5,104,-99,21,29,38,54,43,30,37,-99,47,55,24,62,53,-99,33,80,-99,-99,-99,-99,71,47,-99,64,82,-99
24/02/23,6,91,-99,27,44,41,74,46,28,44,-99,48,62,23,61,62,-99,33,114,-99,-99,-99,-99,60,62,-99,63,77,-99
24/02/23,7,75,-99,33,50,49,89,52,33,61,-99,60,66,27,82,68,-99,38,74,-99,-99,-99,-99,92,66,-99,73,108,-99
24/02/23,8,79,-99,39,57,62,153,66,44,99,-99,69,74,27,81,78,-99,40,70,-99,-99,-99,-99,109,73,-99,70,131,-99
24/02/23,9,89,-99,55,58,64,133,50,42,81,-99,82,78,39,97,78,-99,45,77,-99,-99,-99,-99,139,87,-99,68,136,-99
24/02/23,10,98,-99,41,64,57,90,46,31,65,-99,80,70,46,81,72,-99,48,99,-99,-99,-99,-99,103,71,-99,73,152,-99
24/02/23,11,91,-99,36,65,65,84,55,39,55,-99,66,74,49,76,58,-99,53,77,-99,-99,-99,-99,67,74,-99,83,130,-99
24/02/23,12,70,-99,3,66,76,93,57,34,48,-99,80,81,46,54,67,-99,56,80,-99,-99,-99,-99,80,85,-99,83,80,-99
24/02/23,13,56,-99,37,73,82,102,60,-99,72,-99,79,75,49,49,52,-99,65,95,-99,-99,-99,-99,107,94,-99,72,54,-99
24/02/23,14,60,-99,62,69,73,87,47,-99,46,-99,77,84,53,46,70,-99,62,86,-99,-99,-99,-99,90,104,-99,66,41,-99
24/02/23,15,99,-99,16,63,60,80,56,2,29,-99,73,63,39,37,56,-99,71,77,-99,-99,-99,-99,100,91,-99,61,16,-99
24/02/23,16,73,-99,21,56,56,84,58,29,50,-99,64,61,44,55,60,-99,67,75,-99,-99,-99,-99,81,104,-99,74,44,-99
24/02/23,17,69,-99,62,73,58,106,53,100,62,-99,79,71,60,77,62,-99,52,91,-99,-99,-99,-99,71,60,-99,71,55,-99
24/02/23,18,101,-99,99,67,59,97,61,221,81,-99,79,83,46,118,74,-99,43,112,-99,-99,-99,-99,75,75,-99,76,245,-99
24/02/23,19,117,-99,155,58,70,97,79,196,158,-99,63,80,39,118,74,-99,37,82,-99,-99,-99,-99,81,187,-99,72,230,-99
24/02/23,20,113,-99,126,55,73,92,86,122,170,-99,44,63,46,73,57,-99,46,78,-99,-99,-99,-99,92,154,-99,68,147,-99
24/02/23,21,115,-99,117,85,92,88,106,160,125,-99,93,96,46,80,77,-99,30,68,-99,-99,-99,-99,122,127,-99,66,99,-99
24/02/23,22,72,-99,107,81,82,71,82,117,102,-99,70,109,48,121,67,-99,34,69,-99,-99,-99,-99,104,94,-99,52,94,-99
24/02/23,23,63,-99,73,60,74,64,72,103,63,-99,69,83,46,104,76,-99,58,70,-99,-99,-99,-99,100,88,-99,55,81,-99
24/02/23,24,68,-99,52,52,56,83,70,84,59,-99,53,66,40,80,62,-99,56,89,-99,-99,-99,-99,122,61,-99,70,72,-99
25/02/23,1,67,-99,33,43,42,62,67,73,33,-99,44,49,35,64,42,-99,46,70,-99,-99,-99,-99,78,48,-99,61,79,-99
25/02/23,2,57,-99,37,35,41,67,56,63,30,-99,44,38,36,58,43,-99,37,62,-99,-99,-99,-99,82,39,-99,55,64,-99
25/02/23,3,51,-99,30,37,37,52,56,40,28,-99,55,42,25,56,53,-99,37,75,-99,-99,-99,-99,79,33,-99,58,46,-99
25/02/23,4,53,-99,26,34,32,65,48,36,39,-99,59,40,19,45,40,-99,35,63,-99,-99,-99,-99,95,37,-99,96,30,-99
25/02/23,5,58,-99,17,38,41,66,44,-99,28,-99,68,46,18,68,64,-99,27,55,-99,-99,-99,-99,60,40,-99,66,65,-99
25/02/23,6,63,-99,19,52,39,54,42,-99,30,-99,57,63,19,64,65,-99,29,61,-99,-99,-99,-99,81,54,-99,58,35,-99
25/02/23,7,74,-99,16,55,50,88,41,-99,58,-99,55,66,19,57,71,-99,39,89,-99,-99,-99,-99,77,52,-99,61,87,-99
25/02/23,8,84,-99,65,61,56,140,46,-99,86,-99,61,73,14,76,67,-99,39,73,-99,-99,-99,-99,103,61,-99,63,84,-99
25/02/23,9,106,-99,72,65,69,128,44,-99,128,-99,70,80,26,71,78,-99,50,76,-99,-99,-99,-99,122,71,-99,63,111,-99
25/02/23,10,94,-99,40,72,88,99,48,-99,88,-99,73,85,25,84,87,-99,63,81,-99,-99,-99,-99,106,82,-99,90,129,-99
25/02/23,11,76,-99,21,68,83,88,41,-99,75,-99,84,89,21,66,81,-99,24,83,-99,-99,-99,-99,93,83,-99,81,120,-99
25/02/23,12,67,-99,-99,31,52,58,59,-99,36,-99,48,63,27,17,48,-99,44,96,-99,-99,-99,-99,108,79,-99,60,86,-99
25/02/23,13,66,-99,-99,47,38,80,49,-99,-99,-99,48,48,32,-99,47,-99,70,71,-99,-99,-99,-99,83,77,-99,47,33,-99
25/02/23,14,128,-99,-99,35,43,106,46,11,-99,-99,-99,-99,30,8,25,-99,56,59,-99,-99,-99,-99,92,39,-99,34,63,-99
25/02/23,15,278,-99,-99,37,32,100,41,26,65,-99,36,51,33,53,35,-99,36,81,-99,-99,-99,-99,218,98,-99,37,46,-99
25/02/23,16,172,-99,-99,-99,35,78,28,64,37,-99,30,48,-99,72,40,-99,26,94,-99,-99,-99,-99,132,-99,-99,29,66,-99
25/02/23,17,136,-99,-99,41,41,65,22,70,41,-99,43,47,29,73,42,-99,27,54,-99,-99,-99,-99,48,80,-99,52,96,-99
25/02/23,18,103,-99,-99,35,43,42,45,71,80,-99,42,46,33,56,47,-99,25,58,-99,-99,-99,-99,40,80,-99,50,67,-99
25/02/23,19,63,-99,-99,21,19,40,36,68,57,-99,29,36,24,49,30,-99,23,43,-99,-99,-99,-99,-99,43,-99,28,48,-99
25/02/23,20,75,-99,-99,23,23,46,33,58,29,-99,24,27,21,49,24,-99,27,28,-99,-99,-99,-99,26,35,-99,29,44,-99
