FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,FAR,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
06/07/23,12,25,26,37,20,19,-99,20,-99,-99,-99,26,-99,16,-99,32,24,-99,24,-99,-99,26,-99,-99,-99
06/07/23,13,26,13,24,16,25,-99,17,-99,-99,-99,21,-99,26,-99,29,30,-99,-99,-99,-99,35,-99,-99,-99
06/07/23,14,6,1,38,31,19,-99,22,-99,-99,-99,34,-99,21,-99,26,20,-99,-99,-99,-99,21,-99,-99,-99
06/07/23,15,14,5,18,25,12,-99,19,-99,-99,-99,22,-99,10,-99,13,17,-99,-99,-99,-99,26,-99,-99,-99
06/07/23,16,18,7,31,25,12,-99,9,-99,-99,-99,-99,-99,14,-99,9,14,-99,-99,-99,-99,18,-99,-99,-99
06/07/23,17,18,9,-99,37,13,-99,10,-99,-99,-99,-99,-99,12,-99,9,27,-99,-99,-99,-99,23,-99,9,-99
06/07/23,18,13,11,-99,18,18,-99,17,-99,-99,-99,-99,-99,7,-99,9,26,-99,-99,-99,-99,29,-99,11,-99
06/07/23,19,38,11,-99,26,30,-99,9,-99,-99,-99,11,-99,10,-99,8,10,-99,-99,-99,-99,44,-99,5,-99
06/07/23,20,9,-99,-99,24,11,-99,9,-99,-99,-99,15,-99,6,-99,12,17,-99,-99,-99,-99,21,-99,18,-99
06/07/23,21,7,-99,-99,16,8,-99,18,-99,-99,-99,14,-99,4,-99,11,12,-99,-99,-99,-99,27,-99,15,-99
06/07/23,22,12,-99,-99,20,9,-99,7,-99,-99,-99,9,-99,10,-99,8,12,-99,-99,-99,-99,13,-99,15,-99
06/07/23,23,11,-99,-99,13,15,-99,9,-99,-99,-99,11,-99,13,-99,9,12,-99,-99,-99,-99,10,-99,18,-99
06/07/23,24,8,-99,-99,13,10,-99,9,-99,-99,-99,14,-99,10,-99,12,13,-99,-99,-99,-99,10,-99,14,-99
07/07/23,1,12,-99,-99,17,9,-99,20,-99,-99,-99,13,-99,4,-99,10,9,-99,-99,-99,-99,10,-99,18,-99
07/07/23,2,6,-99,-99,24,12,-99,15,-99,-99,-99,7,-99,4,-99,13,6,-99,-99,-99,-99,17,-99,15,-99
07/07/23,3,10,-99,-99,13,7,-99,7,-99,-99,-99,10,-99,6,-99,15,4,-99,-99,-99,-99,15,-99,28,-99
07/07/23,4,8,-99,-99,14,5,-99,5,-99,-99,-99,14,-99,3,-99,12,2,-99,-99,-99,-99,16,-99,24,-99
07/07/23,5,8,3,-99,18,2,-99,7,-99,-99,-99,17,-99,3,-99,11,4,-99,-99,-99,-99,21,-99,21,-99
07/07/23,6,5,2,-99,21,4,-99,11,-99,-99,-99,13,-99,8,-99,8,5,-99,-99,-99,-99,19,-99,15,-99
07/07/23,7,8,3,-99,9,5,-99,10,-99,-99,-99,13,-99,14,-99,8,5,-99,-99,-99,-99,25,-99,18,-99
07/07/23,8,6,1,-99,7,7,-99,8,-99,-99,-99,15,-99,3,-99,12,9,-99,-99,-99,-99,24,-99,18,-99
07/07/23,9,11,5,-99,22,10,-99,6,-99,-99,-99,23,-99,7,-99,13,16,-99,-99,-99,-99,28,-99,22,-99
07/07/23,10,13,5,-99,28,9,-99,-99,-99,-99,-99,21,-99,2,-99,13,15,-99,-99,-99,-99,23,-99,15,-99
07/07/23,11,4,2,-99,17,8,-99,12,-99,-99,-99,-99,-99,4,-99,15,12,-99,-99,-99,-99,24,-99,10,-99
07/07/23,12,8,3,-99,-99,8,-99,11,-99,-99,-99,10,-99,1,-99,11,-99,-99,-99,-99,-99,20,-99,11,-99
07/07/23,13,6,7,-99,-99,6,-99,7,-99,-99,-99,17,-99,5,-99,7,-99,-99,-99,-99,-99,14,-99,7,-99
07/07/23,14,3,1,-99,-99,8,-99,6,-99,-99,-99,6,-99,13,-99,9,-99,-99,-99,-99,-99,24,-99,8,-99
07/07/23,15,7,6,-99,4,6,-99,6,-99,-99,-99,3,-99,6,-99,13,-99,-99,-99,-99,-99,-99,-99,11,-99
07/07/23,16,-99,4,-99,6,7,-99,16,-99,-99,-99,17,-99,19,-99,10,-99,-99,-99,-99,-99,-99,-99,11,-99
07/07/23,17,10,9,-99,9,11,-99,7,-99,-99,-99,20,-99,20,-99,8,4,-99,-99,-99,-99,-99,-99,12,-99
07/07/23,18,13,11,-99,12,11,-99,12,-99,-99,-99,24,-99,23,-99,13,15,-99,-99,-99,-99,-99,-99,19,-99
07/07/23,19,18,14,26,14,16,-99,16,-99,-99,-99,25,-99,18,-99,10,20,-99,-99,-99,-99,-99,-99,23,-99
07/07/23,20,13,14,15,20,16,-99,18,-99,-99,-99,21,-99,22,-99,10,16,-99,-99,-99,-99,12,-99,18,-99
07/07/23,21,13,11,20,24,21,-99,19,-99,-99,-99,23,-99,9,-99,13,21,-99,-99,-99,-99,29,-99,18,-99
07/07/23,22,17,8,17,31,16,-99,17,-99,-99,-99,27,-99,12,-99,22,18,-99,-99,-99,-99,9,-99,18,-99
07/07/23,23,16,10,16,18,12,-99,16,-99,-99,-99,23,-99,14,-99,24,15,-99,-99,-99,-99,11,-99,21,-99
07/07/23,24,16,7,27,12,16,-99,17,-99,-99,-99,17,-99,13,-99,17,16,-99,-99,-99,-99,22,-99,21,-99
08/07/23,1,12,4,15,8,2,-99,15,-99,-99,-99,10,-99,4,-99,12,14,-99,-99,-99,-99,22,-99,19,-99
08/07/23,2,12,9,9,17,12,-99,13,-99,-99,-99,9,-99,14,-99,12,8,-99,-99,-99,-99,24,-99,13,-99
08/07/23,3,13,10,9,17,11,-99,17,-99,-99,-99,18,-99,12,-99,10,12,-99,-99,-99,-99,22,-99,15,-99
08/07/23,4,10,7,17,17,13,-99,15,-99,-99,-99,17,-99,29,-99,16,12,-99,-99,-99,-99,19,-99,16,-99
08/07/23,5,12,10,19,19,14,-99,17,-99,-99,-99,19,-99,19,-99,15,15,-99,-99,-99,-99,21,-99,21,-99
08/07/23,6,12,8,15,17,12,-99,21,-99,-99,-99,18,-99,15,-99,19,12,-99,-99,-99,-99,15,-99,23,-99
08/07/23,7,14,6,7,17,14,-99,15,-99,-99,-99,19,-99,25,-99,16,11,-99,-99,-99,-99,22,-99,22,-99
08/07/23,8,18,4,16,21,11,-99,13,-99,-99,-99,18,-99,18,-99,24,12,-99,-99,-99,-99,16,-99,16,-99
08/07/23,9,18,11,22,29,12,-99,13,-99,-99,-99,31,-99,28,-99,24,19,-99,-99,-99,-99,37,-99,27,-99
08/07/23,10,28,14,28,39,17,-99,25,-99,-99,-99,28,-99,30,-99,29,25,-99,-99,-99,-99,42,-99,31,-99
08/07/23,11,18,24,32,48,25,-99,29,-99,-99,-99,36,-99,34,-99,36,32,-99,-99,-99,-99,40,-99,45,-99
08/07/23,12,34,22,50,36,34,-99,27,-99,-99,-99,44,-99,26,-99,32,35,-99,-99,-99,-99,34,-99,43,-99
08/07/23,13,26,24,37,38,36,-99,16,-99,-99,-99,38,-99,15,-99,20,32,-99,-99,-99,-99,23,-99,34,-99
08/07/23,14,45,24,29,7,28,-99,14,-99,-99,-99,24,-99,-99,-99,19,40,-99,-99,-99,-99,32,-99,11,-99
08/07/23,15,19,31,38,-99,16,-99,16,-99,-99,-99,6,-99,6,-99,15,14,-99,-99,-99,-99,32,-99,24,-99
08/07/23,16,16,17,10,11,12,-99,18,-99,-99,-99,3,-99,18,-99,12,14,-99,-99,-99,-99,18,-99,26,-99
08/07/23,17,19,25,12,25,28,-99,13,-99,-99,-99,14,-99,35,-99,9,16,-99,-99,-99,-99,22,-99,25,-99
08/07/23,18,22,26,22,19,22,-99,7,-99,-99,-99,18,-99,21,-99,15,16,-99,-99,-99,-99,10,-99,19,-99
08/07/23,19,19,20,18,16,18,-99,14,-99,-99,-99,16,-99,26,-99,17,15,-99,-99,-99,-99,-99,-99,21,-99
08/07/23,20,12,11,16,16,14,-99,15,-99,-99,-99,13,-99,21,-99,17,22,-99,-99,-99,-99,11,-99,26,-99
08/07/23,21,12,8,12,13,8,-99,12,-99,-99,-99,13,-99,34,-99,15,14,-99,-99,-99,-99,16,-99,19,-99
08/07/23,22,3,1,7,10,15,-99,21,-99,-99,-99,14,-99,6,-99,10,11,-99,-99,-99,-99,9,-99,12,-99
08/07/23,23,4,2,15,10,5,-99,10,-99,-99,-99,10,-99,13,-99,7,7,-99,-99,-99,-99,13,-99,7,-99
08/07/23,24,1,3,23,10,7,-99,8,-99,-99,-99,10,-99,9,-99,9,8,-99,-99,-99,-99,2,-99,14,-99
09/07/23,1,6,5,12,12,9,-99,1,-99,-99,-99,8,-99,12,-99,8,8,-99,-99,-99,-99,6,-99,12,-99
09/07/23,2,4,5,-99,11,9,-99,7,-99,-99,-99,11,-99,13,-99,7,5,-99,-99,-99,-99,6,-99,10,-99
09/07/23,3,1,7,15,8,12,-99,15,-99,-99,-99,12,-99,16,-99,7,11,-99,-99,-99,-99,6,-99,6,-99
09/07/23,4,7,6,21,10,10,-99,10,-99,-99,-99,13,-99,12,-99,12,10,-99,-99,-99,-99,10,-99,12,-99
09/07/23,5,13,7,5,16,12,-99,8,-99,-99,-99,11,-99,9,-99,9,10,-99,-99,-99,-99,8,-99,17,-99
09/07/23,6,12,5,15,15,11,-99,15,-99,-99,-99,13,-99,10,-99,10,16,-99,-99,-99,-99,11,-99,13,-99
09/07/23,7,16,5,20,10,9,-99,10,-99,-99,-99,16,-99,15,-99,14,15,-99,-99,-99,-99,11,-99,19,-99
09/07/23,8,19,6,10,9,12,-99,5,-99,-99,-99,18,-99,21,-99,12,13,-99,-99,-99,-99,13,-99,25,-99
09/07/23,9,20,12,14,16,14,-99,10,-99,-99,-99,21,-99,20,-99,20,19,-99,-99,-99,-99,9,-99,24,-99
09/07/23,10,23,12,20,10,12,-99,6,-99,-99,-99,21,-99,12,-99,20,17,-99,-99,-99,-99,15,-99,24,-99
09/07/23,11,31,16,13,9,8,-99,7,-99,-99,-99,15,-99,6,-99,17,19,-99,-99,-99,-99,17,-99,-99,-99
09/07/23,12,13,13,24,16,12,-99,5,-99,-99,-99,16,-99,8,-99,15,19,-99,-99,-99,-99,16,-99,-99,-99
09/07/23,13,23,15,16,20,13,-99,6,-99,-99,-99,20,-99,1,-99,12,17,-99,-99,-99,-99,21,-99,-99,-99
09/07/23,14,19,14,18,22,9,-99,2,-99,-99,-99,15,-99,-99,-99,8,13,-99,-99,-99,-99,3,-99,13,-99
09/07/23,15,19,8,19,22,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,19,-99,-99,-99,-99,11,-99,9,-99
09/07/23,16,14,10,-99,9,8,-99,9,-99,-99,-99,-99,-99,4,-99,5,8,-99,-99,-99,-99,15,-99,7,-99
09/07/23,17,13,12,1,14,10,-99,5,-99,-99,-99,-99,-99,20,-99,5,1,-99,-99,-99,-99,17,-99,5,-99
09/07/23,18,7,12,7,6,8,-99,8,-99,-99,-99,19,-99,9,-99,6,6,-99,-99,-99,-99,11,-99,4,-99
09/07/23,19,4,9,5,9,4,-99,4,-99,-99,-99,27,-99,16,-99,7,13,-99,-99,-99,-99,-99,-99,7,-99
09/07/23,20,11,8,12,15,10,-99,6,-99,-99,-99,16,-99,2,-99,7,6,-99,-99,-99,-99,6,-99,10,-99
09/07/23,21,7,3,6,11,8,-99,4,-99,-99,-99,9,-99,22,-99,9,8,-99,-99,-99,-99,16,-99,19,-99
09/07/23,22,10,8,9,9,6,-99,8,-99,-99,-99,7,-99,31,-99,8,11,-99,-99,-99,-99,12,-99,9,-99
09/07/23,23,6,6,5,4,10,-99,11,-99,-99,-99,7,-99,11,-99,7,11,-99,-99,-99,-99,8,-99,10,-99
09/07/23,24,11,8,12,7,9,-99,11,-99,-99,-99,9,-99,11,-99,13,9,-99,-99,-99,-99,12,-99,11,-99
10/07/23,1,7,15,17,12,13,-99,5,-99,-99,-99,5,-99,10,-99,9,11,-99,-99,-99,-99,11,-99,14,-99
10/07/23,2,9,15,11,10,10,-99,8,-99,-99,-99,12,-99,14,-99,6,8,-99,-99,-99,-99,9,-99,14,-99
10/07/23,3,4,12,5,5,7,-99,8,-99,-99,-99,5,-99,14,-99,11,7,-99,-99,-99,-99,10,-99,9,-99
10/07/23,4,9,12,8,5,7,-99,6,-99,-99,-99,11,-99,6,-99,13,8,-99,-99,-99,-99,7,-99,6,-99
10/07/23,5,9,11,12,9,8,-99,10,-99,-99,-99,11,-99,12,-99,15,6,-99,-99,-99,-99,11,-99,13,-99
10/07/23,6,5,13,3,11,7,-99,11,-99,-99,-99,13,-99,15,-99,10,8,-99,-99,-99,-99,20,-99,11,-99
10/07/23,7,10,8,12,24,7,-99,10,-99,-99,-99,9,-99,28,-99,12,6,-99,-99,-99,-99,21,-99,17,-99
10/07/23,8,5,10,13,16,4,-99,6,-99,-99,-99,20,-99,40,-99,14,10,-99,-99,-99,-99,19,-99,16,-99
10/07/23,9,8,1,12,10,12,-99,3,-99,-99,-99,15,-99,18,-99,14,8,-99,-99,-99,-99,21,-99,18,-99
10/07/23,10,10,1,19,26,11,-99,12,-99,-99,-99,19,-99,18,-99,20,15,-99,-99,-99,-99,30,-99,22,-99
10/07/23,11,14,1,13,21,10,-99,23,-99,-99,-99,21,-99,18,-99,17,15,-99,-99,-99,-99,29,-99,31,-99
10/07/23,12,9,1,13,9,12,-99,14,-99,-99,-99,25,-99,19,-99,13,12,-99,-99,-99,-99,27,-99,22,-99
10/07/23,13,9,5,14,3,3,-99,17,-99,-99,-99,25,-99,17,-99,20,8,-99,-99,-99,-99,30,-99,15,-99
10/07/23,14,13,4,5,11,8,-99,22,-99,-99,-99,17,-99,16,-99,27,17,-99,-99,-99,-99,41,-99,21,-99
10/07/23,15,-99,7,42,32,13,-99,23,-99,-99,-99,31,-99,34,-99,8,-99,-99,-99,-99,-99,45,-99,20,-99
10/07/23,16,-99,8,5,31,11,-99,8,-99,-99,-99,7,-99,8,-99,8,-99,-99,-99,-99,-99,24,-99,10,-99
10/07/23,17,-99,1,10,13,1,-99,5,-99,-99,-99,9,-99,-99,-99,7,-99,-99,-99,-99,-99,12,-99,5,-99
10/07/23,18,-99,10,9,18,9,-99,7,-99,-99,-99,14,-99,-99,-99,9,12,-99,-99,-99,-99,-99,-99,9,-99
10/07/23,19,-99,11,14,10,9,-99,18,-99,-99,-99,20,-99,-99,-99,9,7,-99,-99,-99,-99,9,-99,18,-99
10/07/23,20,-99,9,15,20,18,-99,11,-99,-99,-99,14,-99,-99,-99,9,18,-99,-99,-99,-99,22,-99,17,-99
10/07/23,21,-99,8,15,14,20,-99,10,-99,-99,-99,13,-99,-99,-99,10,9,-99,-99,-99,-99,18,-99,8,-99
10/07/23,22,-99,6,-99,12,16,-99,11,-99,-99,-99,1,-99,-99,-99,7,3,-99,-99,-99,-99,12,-99,5,-99
10/07/23,23,-99,1,-99,1,-99,-99,5,-99,-99,-99,2,-99,-99,-99,3,1,-99,-99,-99,-99,5,-99,3,-99
10/07/23,24,-99,1,-99,1,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,6,3,-99,-99,-99,-99,9,-99,2,-99
11/07/23,1,-99,6,-99,8,-99,-99,10,-99,-99,-99,4,-99,-99,-99,4,3,-99,-99,-99,-99,5,-99,5,-99
11/07/23,2,-99,5,-99,8,1,-99,2,-99,-99,-99,-99,-99,-99,-99,6,4,-99,-99,-99,-99,5,-99,7,-99
11/07/23,3,-99,2,9,6,7,-99,6,-99,-99,-99,3,-99,-99,-99,8,6,-99,-99,-99,-99,11,-99,10,-99
11/07/23,4,-99,-99,9,13,8,-99,5,-99,-99,-99,8,-99,-99,-99,10,8,-99,-99,-99,-99,6,-99,13,-99
11/07/23,5,-99,-99,9,9,1,-99,9,-99,-99,-99,6,-99,-99,-99,9,4,-99,-99,-99,-99,15,-99,9,-99
11/07/23,6,-99,-99,14,3,9,-99,8,-99,-99,-99,16,-99,-99,-99,11,6,-99,-99,-99,-99,19,-99,15,-99
11/07/23,7,-99,-99,16,9,3,-99,11,-99,-99,-99,19,-99,-99,-99,15,4,-99,-99,-99,-99,17,-99,9,-99
11/07/23,8,7,-99,8,29,3,-99,3,-99,-99,-99,17,-99,-99,-99,17,7,-99,-99,-99,-99,11,-99,17,-99
11/07/23,9,17,-99,18,23,9,-99,8,-99,-99,-99,26,-99,-99,-99,22,15,-99,-99,-99,-99,38,-99,29,-99
11/07/23,10,16,-99,30,25,14,-99,9,-99,-99,-99,15,-99,-99,-99,19,17,-99,-99,-99,-99,48,-99,27,-99
11/07/23,11,15,-99,25,30,14,-99,10,-99,-99,-99,25,-99,-99,-99,10,21,-99,-99,-99,-99,40,-99,19,-99
11/07/23,12,18,-99,33,35,19,-99,11,-99,-99,-99,27,-99,-99,-99,13,26,-99,-99,-99,-99,28,-99,22,-99
11/07/23,13,21,-99,23,27,15,-99,7,-99,-99,-99,30,-99,-99,-99,16,28,-99,-99,-99,-99,28,-99,24,-99
11/07/23,14,28,-99,36,29,9,-99,8,-99,-99,-99,49,-99,-99,-99,16,25,-99,-99,-99,-99,20,-99,23,-99
11/07/23,15,18,-99,18,42,12,-99,3,-99,-99,-99,40,-99,-99,-99,12,19,-99,-99,-99,-99,19,-99,-99,-99
11/07/23,16,31,-99,13,38,14,-99,9,-99,-99,-99,1,-99,-99,-99,9,9,-99,-99,-99,-99,17,-99,-99,-99
11/07/23,17,17,-99,-99,32,16,-99,8,-99,-99,-99,13,-99,33,-99,8,10,-99,-99,-99,-99,12,-99,-99,-99
11/07/23,18,11,-99,17,11,22,-99,24,-99,-99,-99,13,-99,17,-99,16,21,-99,-99,-99,-99,12,-99,-99,-99
11/07/23,19,12,-99,10,15,7,-99,11,-99,-99,-99,10,-99,16,-99,12,6,-99,-99,-99,-99,13,-99,-99,-99
11/07/23,20,8,-99,7,11,3,-99,8,-99,-99,-99,15,-99,12,-99,10,12,-99,-99,-99,-99,12,-99,-99,-99
11/07/23,21,11,-99,6,13,13,-99,14,-99,-99,-99,14,-99,13,-99,13,12,-99,-99,-99,-99,18,-99,-99,-99
11/07/23,22,5,-99,-99,24,11,-99,11,-99,-99,-99,9,-99,14,-99,9,6,-99,-99,-99,-99,22,-99,-99,-99
11/07/23,23,10,-99,9,23,7,-99,11,-99,-99,-99,8,-99,15,-99,8,7,-99,-99,-99,-99,14,-99,-99,-99
11/07/23,24,10,-99,16,19,7,-99,12,-99,-99,-99,11,-99,18,-99,15,7,-99,-99,-99,-99,16,-99,-99,-99
12/07/23,1,5,-99,20,13,17,-99,10,-99,-99,-99,14,-99,14,-99,12,7,-99,-99,-99,-99,14,-99,-99,-99
12/07/23,2,12,-99,3,14,12,-99,14,-99,-99,-99,12,-99,17,-99,18,11,-99,-99,-99,-99,18,-99,-99,-99
12/07/23,3,13,-99,14,10,13,-99,16,-99,-99,-99,11,-99,6,-99,22,8,-99,-99,-99,-99,20,-99,-99,-99
12/07/23,4,4,-99,23,10,8,-99,14,-99,-99,-99,16,-99,7,-99,19,12,-99,-99,-99,-99,11,-99,-99,-99
12/07/23,5,-99,-99,9,5,13,-99,19,-99,-99,-99,15,-99,20,-99,18,9,-99,-99,-99,-99,7,-99,-99,-99
12/07/23,6,1,-99,12,23,13,-99,12,-99,-99,-99,9,-99,24,-99,24,10,-99,-99,-99,-99,13,-99,-99,-99
12/07/23,7,12,-99,20,16,14,-99,22,-99,-99,-99,27,-99,37,-99,28,9,-99,-99,-99,-99,20,-99,-99,-99
12/07/23,8,27,-99,13,25,13,-99,5,-99,-99,-99,29,-99,26,-99,19,17,-99,-99,-99,-99,19,-99,-99,-99
12/07/23,9,31,-99,29,40,15,-99,13,-99,-99,-99,29,-99,12,-99,17,23,-99,-99,-99,-99,42,-99,-99,-99
12/07/23,10,34,3,25,29,19,-99,15,-99,-99,-99,37,-99,3,-99,17,21,-99,-99,-99,-99,26,-99,-99,-99
12/07/23,11,22,11,17,38,18,-99,13,-99,-99,-99,20,-99,9,-99,14,16,-99,-99,-99,-99,31,-99,-99,-99
12/07/23,12,22,12,32,19,12,-99,17,-99,-99,-99,28,-99,15,-99,22,18,-99,-99,-99,-99,23,-99,-99,-99
12/07/23,13,20,15,16,-99,16,-99,14,-99,-99,-99,33,-99,11,-99,22,17,-99,-99,-99,-99,30,-99,-99,-99
12/07/23,14,25,16,31,-99,10,-99,2,-99,-99,-99,11,-99,-99,18,9,26,-99,-99,-99,-99,16,-99,-99,-99
12/07/23,15,12,14,17,-99,13,-99,-99,-99,-99,-99,-99,-99,-99,11,7,16,-99,-99,-99,-99,21,-99,-99,-99
12/07/23,16,20,18,4,-99,8,-99,5,-99,-99,-99,-99,-99,6,20,5,1,-99,-99,-99,-99,13,-99,-99,-99
12/07/23,17,12,9,35,-99,11,-99,7,-99,-99,-99,11,-99,13,6,11,2,-99,-99,-99,-99,11,-99,-99,-99
12/07/23,18,10,11,15,-99,11,-99,11,-99,-99,-99,8,-99,23,11,7,-99,-99,-99,-99,-99,-99,-99,-99,-99
12/07/23,19,5,10,7,-99,8,-99,11,-99,-99,-99,25,-99,13,4,3,2,-99,-99,-99,-99,11,-99,-99,-99
12/07/23,20,6,8,5,-99,10,-99,5,-99,-99,-99,13,-99,18,6,12,8,-99,-99,-99,-99,10,-99,-99,-99
12/07/23,21,7,4,7,-99,9,-99,7,-99,-99,-99,8,-99,19,7,10,13,-99,-99,-99,-99,1,-99,-99,-99
12/07/23,22,3,14,16,-99,10,-99,11,-99,-99,-99,14,-99,19,9,13,6,-99,-99,-99,-99,12,-99,-99,-99
12/07/23,23,4,6,3,-99,3,-99,11,-99,-99,-99,7,-99,31,9,12,8,-99,-99,-99,-99,16,-99,-99,-99
12/07/23,24,6,10,15,-99,8,-99,18,-99,-99,-99,10,-99,8,11,15,7,-99,-99,-99,-99,15,-99,-99,-99
13/07/23,1,8,3,17,9,2,-99,10,-99,-99,-99,8,-99,11,11,14,6,-99,-99,-99,-99,12,-99,-99,-99
13/07/23,2,8,12,8,2,11,-99,19,-99,-99,-99,6,-99,8,9,24,13,-99,-99,-99,-99,19,-99,-99,-99
13/07/23,3,10,12,5,7,10,-99,11,-99,-99,-99,13,-99,10,7,16,6,-99,-99,-99,-99,18,-99,-99,-99
13/07/23,4,6,12,18,8,12,-99,13,-99,-99,-99,13,-99,3,6,21,9,-99,-99,-99,-99,16,-99,-99,-99
13/07/23,5,6,14,9,13,10,-99,11,-99,-99,-99,12,-99,5,5,18,7,-99,-99,-99,-99,24,-99,-99,-99
13/07/23,6,8,5,11,10,11,-99,13,-99,-99,-99,9,-99,9,6,21,5,-99,-99,-99,-99,24,-99,-99,-99
13/07/23,7,6,12,11,6,8,-99,23,-99,-99,-99,17,-99,29,5,25,6,-99,-99,-99,-99,19,-99,-99,-99
13/07/23,8,10,-99,14,14,-99,-99,2,-99,-99,-99,28,-99,39,8,25,7,-99,-99,-99,-99,22,-99,-99,-99
13/07/23,9,13,-99,17,25,8,-99,18,-99,-99,-99,10,-99,31,8,25,11,-99,-99,-99,-99,31,-99,-99,-99
13/07/23,10,8,9,24,28,16,-99,6,-99,-99,-99,43,-99,15,-99,22,18,-99,-99,-99,-99,34,-99,-99,-99
13/07/23,11,20,24,23,24,18,-99,16,-99,-99,-99,26,-99,13,-99,18,16,-99,-99,-99,-99,33,-99,-99,-99
13/07/23,12,19,38,25,26,18,-99,14,-99,-99,-99,12,-99,15,-99,12,16,-99,-99,-99,-99,31,-99,-99,-99
13/07/23,13,12,16,33,30,12,-99,8,-99,-99,-99,10,-99,8,-99,11,14,-99,-99,-99,-99,28,-99,-99,-99
13/07/23,14,28,13,19,8,16,-99,3,-99,-99,-99,16,-99,9,-99,11,18,-99,-99,-99,-99,18,-99,-99,-99
13/07/23,15,32,15,23,-99,18,-99,5,-99,-99,-99,6,-99,-99,-99,11,27,-99,-99,-99,-99,13,-99,-99,-99
13/07/23,16,16,23,17,13,9,-99,9,-99,-99,-99,13,-99,19,-99,8,8,-99,-99,-99,-99,7,-99,-99,-99
13/07/23,17,16,13,2,6,17,-99,16,-99,-99,-99,-99,-99,7,-99,7,12,-99,-99,-99,-99,13,-99,-99,-99
13/07/23,18,9,11,6,3,20,-99,1,-99,-99,-99,-99,-99,10,-99,5,11,-99,-99,-99,-99,12,-99,-99,-99
13/07/23,19,9,13,16,2,5,-99,12,-99,-99,-99,-99,-99,4,-99,4,10,-99,-99,-99,-99,9,-99,-99,-99
13/07/23,20,9,10,4,9,6,-99,7,-99,-99,-99,-99,-99,17,-99,6,10,-99,-99,-99,-99,14,-99,-99,-99
13/07/23,21,9,6,6,8,12,-99,11,-99,-99,-99,-99,-99,8,-99,7,8,-99,-99,-99,-99,6,-99,-99,-99
13/07/23,22,5,6,8,10,13,-99,10,-99,-99,-99,5,-99,12,-99,8,8,-99,-99,-99,-99,22,-99,-99,-99
13/07/23,23,5,3,8,8,13,-99,6,-99,-99,-99,6,-99,14,-99,6,9,-99,-99,-99,-99,18,-99,-99,-99
13/07/23,24,8,9,7,2,7,-99,6,-99,-99,-99,7,-99,12,-99,10,7,-99,-99,-99,-99,14,-99,-99,-99
14/07/23,1,6,1,10,5,11,-99,15,-99,-99,-99,10,-99,10,5,12,8,-99,-99,-99,-99,10,-99,-99,-99
14/07/23,2,9,11,10,9,6,-99,11,-99,-99,-99,9,-99,11,9,12,9,-99,-99,-99,-99,12,-99,-99,-99
14/07/23,3,7,7,13,3,11,-99,8,-99,-99,-99,5,-99,11,9,15,8,-99,-99,-99,-99,12,-99,-99,-99
14/07/23,4,5,5,16,5,10,-99,14,-99,-99,-99,11,-99,10,7,16,8,-99,-99,-99,-99,16,-99,-99,-99
14/07/23,5,4,7,7,9,8,-99,8,-99,-99,-99,18,-99,10,9,18,8,-99,-99,-99,-99,19,-99,-99,-99
14/07/23,6,3,6,14,14,13,-99,15,-99,-99,-99,7,-99,11,8,14,8,-99,-99,-99,-99,24,-99,-99,-99
14/07/23,7,2,4,21,13,8,-99,6,-99,-99,-99,21,-99,22,3,14,5,-99,-99,-99,-99,19,-99,-99,-99
14/07/23,8,10,1,13,22,5,-99,9,-99,-99,-99,15,-99,17,6,22,15,-99,-99,-99,-99,24,-99,-99,-99
14/07/23,9,16,-99,24,26,13,-99,10,-99,-99,-99,18,-99,15,8,25,20,-99,-99,-99,-99,27,-99,-99,-99
14/07/23,10,21,-99,25,27,20,-99,14,-99,-99,-99,19,-99,12,3,18,21,-99,-99,-99,-99,29,-99,-99,-99
14/07/23,11,21,-99,26,33,14,-99,13,-99,-99,-99,37,-99,13,4,22,16,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,12,8,-99,27,35,8,-99,13,-99,-99,-99,44,-99,7,15,-99,7,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,13,5,-99,10,18,5,-99,14,-99,-99,-99,22,-99,-99,7,-99,9,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,14,-99,-99,12,20,10,-99,12,-99,-99,-99,-99,-99,-99,9,-99,12,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,15,13,4,16,16,12,-99,7,-99,-99,-99,8,-99,-99,5,-99,19,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,16,25,12,12,8,10,-99,7,-99,-99,-99,13,-99,-99,7,-99,19,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,17,21,20,1,8,14,-99,-99,-99,-99,-99,1,-99,17,8,9,22,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,18,13,16,12,11,16,-99,11,-99,-99,-99,11,-99,24,8,11,18,-99,-99,-99,-99,-99,-99,-99,-99
14/07/23,19,15,21,13,13,15,-99,17,-99,-99,-99,24,-99,18,3,12,12,-99,-99,-99,-99,-99,-99,-99,-99
