FECHA,HORA,ACO,AJM,AJU,ATI,BJU,CAM,CCA,CHO,COY,CUA,CUT,FAC,FAR,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
01/05/23,2,31,7,-99,16,23,-99,11,36,-99,6,-99,29,31,35,-99,-99,33,-99,-99,42,26,35,3,48,-99,36,24,-99,-99,-99,31,-99,33,-99,31,-99
01/05/23,3,26,5,-99,10,16,-99,15,33,-99,7,-99,24,27,30,-99,-99,36,-99,-99,40,25,28,5,42,-99,35,27,-99,-99,-99,24,-99,16,-99,35,-99
01/05/23,4,25,3,-99,13,17,-99,17,30,-99,4,-99,21,21,31,-99,-99,32,-99,-99,36,16,26,4,42,-99,37,27,-99,-99,-99,32,-99,18,-99,27,-99
01/05/23,5,22,3,-99,16,19,-99,9,34,-99,6,-99,27,24,27,-99,-99,37,-99,-99,35,13,27,2,37,-99,29,28,-99,-99,-99,28,-99,25,-99,29,-99
01/05/23,6,27,4,-99,24,28,-99,16,31,-99,11,-99,31,28,28,-99,-99,37,-99,-99,40,36,25,2,38,-99,35,30,-99,-99,-99,29,-99,25,-99,31,-99
01/05/23,7,25,4,-99,28,33,-99,23,29,-99,19,-99,31,28,31,-99,-99,32,-99,-99,40,39,26,2,38,-99,33,33,-99,-99,-99,30,-99,24,-99,29,-99
01/05/23,8,25,14,-99,33,28,-99,25,30,-99,13,-99,29,26,27,-99,-99,41,-99,-99,45,38,25,3,42,-99,37,29,-99,-99,-99,33,-99,23,-99,27,-99
01/05/23,9,22,14,-99,36,28,-99,29,27,-99,8,-99,46,26,33,-99,-99,39,-99,-99,52,34,17,5,47,-99,44,27,-99,-99,-99,47,-99,18,-99,33,-99
01/05/23,10,19,9,-99,28,23,-99,21,20,-99,4,-99,38,34,33,-99,-99,26,-99,-99,51,26,13,6,36,-99,36,30,-99,-99,-99,30,-99,10,-99,33,-99
01/05/23,11,9,7,-99,13,7,-99,8,12,-99,4,-99,23,22,19,-99,-99,15,-99,-99,21,14,15,3,14,-99,11,15,-99,-99,-99,19,-99,6,-99,16,-99
01/05/23,12,10,7,-99,10,4,-99,4,6,-99,4,-99,17,12,12,-99,-99,9,-99,-99,13,10,4,2,8,-99,6,13,-99,-99,-99,14,-99,4,-99,11,-99
01/05/23,13,8,6,-99,11,4,-99,5,5,-99,4,-99,11,4,7,-99,-99,10,-99,-99,9,9,3,-99,8,-99,7,9,-99,-99,-99,12,-99,4,-99,9,-99
01/05/23,14,8,5,-99,8,3,-99,5,5,-99,4,-99,6,4,4,-99,-99,7,-99,-99,9,9,3,3,6,-99,5,7,-99,-99,-99,10,-99,3,-99,8,-99
01/05/23,15,10,6,-99,3,4,-99,6,6,-99,5,-99,7,4,4,-99,-99,7,-99,-99,10,8,4,2,6,-99,6,8,-99,-99,-99,6,-99,4,-99,7,-99
01/05/23,16,9,5,-99,5,4,-99,4,7,-99,7,-99,8,5,5,-99,-99,10,-99,-99,13,7,4,2,8,-99,8,10,-99,-99,-99,6,-99,5,-99,7,-99
01/05/23,17,9,4,-99,5,5,-99,3,8,-99,7,-99,9,7,8,-99,-99,10,-99,-99,11,9,6,2,11,-99,10,14,-99,-99,-99,9,-99,5,-99,7,-99
01/05/23,18,10,3,-99,3,4,-99,3,9,-99,7,-99,8,9,10,-99,-99,13,-99,-99,14,10,7,3,13,-99,13,18,-99,-99,-99,9,-99,5,-99,-99,-99
01/05/23,19,16,3,-99,4,6,-99,3,15,-99,7,-99,9,12,10,-99,-99,12,-99,-99,25,11,10,4,13,-99,11,21,-99,-99,-99,9,-99,7,-99,9,-99
01/05/23,20,14,3,-99,7,8,-99,4,11,-99,9,-99,12,18,16,-99,-99,16,-99,-99,18,13,10,4,17,-99,16,20,-99,-99,-99,12,-99,9,-99,13,-99
01/05/23,21,16,4,-99,16,10,-99,8,17,-99,11,-99,14,19,17,-99,-99,17,-99,-99,18,16,11,3,25,-99,19,28,-99,-99,-99,12,-99,11,-99,21,-99
01/05/23,22,27,3,-99,18,20,-99,10,19,-99,9,-99,21,26,23,-99,-99,24,-99,-99,22,18,15,4,24,-99,17,34,-99,-99,-99,18,-99,11,-99,26,-99
01/05/23,23,21,6,-99,14,23,-99,9,12,-99,6,-99,28,27,32,-99,-99,26,-99,-99,31,17,11,3,38,-99,18,31,-99,-99,-99,24,-99,6,-99,36,-99
01/05/23,24,9,12,-99,23,17,-99,30,15,-99,5,-99,33,19,44,-99,-99,25,-99,-99,26,13,10,3,23,-99,9,24,-99,-99,-99,30,-99,9,-99,34,-99
02/05/23,1,11,5,-99,18,16,-99,33,14,-99,14,-99,23,12,30,-99,-99,42,-99,-99,30,18,13,3,19,-99,6,19,-99,-99,-99,32,-99,16,-99,29,-99
02/05/23,2,19,7,-99,18,17,-99,31,20,-99,5,-99,15,12,24,-99,-99,23,-99,-99,29,37,13,3,14,-99,6,15,-99,-99,-99,35,-99,10,-99,37,-99
02/05/23,3,24,4,-99,12,18,-99,15,16,-99,3,-99,12,10,23,-99,-99,21,-99,-99,23,33,9,2,13,-99,5,12,-99,-99,-99,24,-99,10,-99,34,-99
02/05/23,4,33,5,-99,12,14,-99,15,7,-99,3,-99,13,11,27,-99,-99,24,-99,-99,27,26,10,2,10,-99,5,16,-99,-99,-99,21,-99,10,-99,34,-99
02/05/23,5,29,5,-99,19,26,-99,12,21,-99,4,-99,16,17,33,-99,-99,27,-99,-99,28,30,14,2,24,-99,12,22,-99,-99,-99,31,-99,19,-99,30,-99
02/05/23,6,26,4,-99,26,33,-99,14,15,-99,6,-99,22,29,40,-99,-99,37,-99,-99,42,36,22,2,34,-99,19,33,-99,-99,-99,33,-99,35,-99,30,-99
02/05/23,7,29,18,-99,32,36,-99,28,31,-99,28,-99,33,40,42,-99,-99,42,-99,-99,43,39,34,3,42,-99,10,39,-99,-99,-99,43,-99,30,-99,29,-99
02/05/23,8,26,15,-99,41,37,-99,31,34,-99,26,-99,39,41,44,-99,-99,47,-99,-99,51,43,27,5,35,-99,40,42,-99,-99,-99,50,-99,28,-99,32,-99
02/05/23,9,25,16,-99,55,44,-99,33,18,-99,10,-99,51,25,32,-99,-99,51,-99,-99,43,37,16,2,30,-99,21,34,-99,-99,-99,34,-99,27,-99,42,-99
02/05/23,10,15,19,-99,33,26,-99,27,10,-99,6,-99,46,18,25,-99,-99,22,-99,-99,21,31,7,2,10,-99,6,18,-99,-99,-99,29,-99,11,-99,37,-99
02/05/23,11,10,15,-99,17,13,-99,13,8,-99,6,-99,12,10,13,-99,-99,12,-99,-99,20,14,4,2,7,-99,6,12,-99,-99,-99,21,-99,5,-99,15,-99
02/05/23,12,11,10,-99,3,9,-99,9,-99,-99,6,-99,7,8,8,-99,-99,13,-99,-99,19,7,4,2,10,-99,7,9,-99,-99,-99,7,-99,6,-99,10,-99
02/05/23,13,10,8,-99,3,6,-99,9,7,-99,7,-99,7,6,5,-99,-99,13,-99,-99,15,6,5,2,10,-99,6,9,-99,-99,-99,7,-99,6,-99,6,-99
02/05/23,14,10,8,-99,3,5,-99,8,9,-99,8,-99,10,6,5,-99,-99,15,-99,-99,17,7,5,2,12,-99,-99,9,-99,-99,-99,8,-99,6,-99,6,-99
02/05/23,15,10,8,-99,4,6,-99,10,10,-99,7,-99,8,7,4,-99,-99,14,-99,-99,10,8,5,2,9,-99,7,11,-99,-99,-99,10,-99,6,-99,7,-99
02/05/23,16,11,6,-99,5,10,-99,14,11,-99,7,-99,8,6,7,-99,-99,16,-99,-99,15,13,6,2,11,-99,8,-99,-99,-99,-99,9,-99,6,-99,6,-99
02/05/23,17,15,5,-99,4,14,-99,13,12,-99,7,-99,9,8,11,-99,-99,15,-99,-99,-99,18,7,2,12,-99,7,23,-99,-99,-99,11,-99,6,-99,10,-99
02/05/23,18,13,6,-99,4,8,-99,9,16,-99,8,-99,10,10,10,-99,-99,16,-99,-99,18,12,8,2,15,-99,10,23,-99,-99,-99,16,-99,8,-99,16,-99
02/05/23,19,14,6,-99,8,9,-99,6,14,-99,8,-99,13,17,15,-99,-99,16,-99,-99,23,15,11,3,17,-99,13,26,-99,-99,-99,14,-99,7,-99,21,-99
02/05/23,20,14,6,-99,9,15,-99,9,17,-99,9,-99,21,24,20,-99,-99,19,-99,-99,31,20,12,4,22,-99,16,33,-99,-99,-99,19,-99,11,-99,21,-99
02/05/23,21,16,7,-99,13,13,-99,14,33,-99,8,-99,31,27,25,-99,-99,15,-99,-99,28,9,17,3,35,-99,20,35,-99,-99,-99,20,-99,17,-99,20,-99
02/05/23,22,13,10,-99,13,14,-99,22,30,-99,6,-99,31,24,29,-99,-99,16,-99,-99,30,9,25,6,34,-99,25,26,-99,-99,-99,19,-99,38,-99,19,-99
02/05/23,23,16,6,-99,15,13,-99,45,29,-99,8,-99,31,34,31,-99,-99,14,-99,-99,33,20,34,3,32,-99,36,37,-99,-99,-99,18,-99,37,-99,22,-99
02/05/23,24,11,5,-99,29,28,-99,41,29,-99,9,-99,22,32,25,-99,-99,28,-99,-99,33,26,41,3,41,-99,16,39,-99,-99,-99,28,-99,31,-99,38,-99
03/05/23,1,16,4,-99,16,39,-99,38,23,-99,4,-99,21,31,33,-99,-99,32,-99,-99,38,19,34,2,45,-99,26,39,-99,-99,-99,26,-99,29,-99,28,-99
03/05/23,2,15,3,-99,14,11,-99,6,28,-99,3,-99,24,33,23,-99,-99,33,-99,-99,34,11,27,2,45,-99,31,31,-99,-99,-99,21,-99,39,-99,28,-99
03/05/23,3,26,2,-99,10,6,-99,13,14,-99,2,-99,14,43,24,-99,-99,10,-99,-99,15,10,28,3,36,-99,20,33,-99,-99,-99,24,-99,25,-99,24,-99
03/05/23,4,34,2,-99,11,14,-99,28,30,-99,2,-99,15,35,25,-99,-99,15,-99,-99,17,21,22,4,31,-99,11,29,-99,-99,-99,27,-99,19,-99,33,-99
03/05/23,5,33,3,-99,18,20,-99,21,27,-99,4,-99,18,25,29,-99,-99,28,-99,-99,33,29,31,4,33,-99,10,32,-99,-99,-99,39,-99,19,-99,23,-99
03/05/23,6,33,5,-99,32,25,-99,28,29,-99,9,-99,23,27,31,-99,-99,32,-99,-99,39,41,33,4,37,-99,37,36,-99,-99,-99,36,-99,28,-99,31,-99
03/05/23,7,28,-99,-99,32,33,-99,30,44,-99,25,-99,36,38,39,-99,-99,38,-99,-99,39,49,31,5,38,-99,40,37,-99,-99,-99,39,-99,35,-99,36,-99
03/05/23,8,31,15,-99,34,37,-99,38,42,-99,20,-99,39,35,44,-99,-99,42,-99,-99,42,46,34,8,47,-99,47,32,-99,-99,-99,40,-99,35,-99,40,-99
03/05/23,9,31,20,-99,26,51,-99,39,48,-99,7,-99,41,26,48,-99,-99,39,-99,-99,49,35,49,7,43,-99,43,30,-99,-99,-99,39,-99,27,-99,41,-99
03/05/23,10,18,15,-99,20,27,-99,23,21,-99,8,-99,30,14,30,-99,-99,29,-99,-99,51,25,26,5,36,-99,22,23,-99,-99,-99,36,-99,13,-99,25,-99
03/05/23,11,14,17,-99,14,23,-99,18,17,-99,10,-99,28,26,32,-99,-99,35,-99,-99,41,21,6,4,19,-99,21,24,-99,-99,-99,34,-99,14,-99,13,-99
03/05/23,12,-99,15,-99,11,16,-99,16,15,-99,10,-99,20,18,28,-99,-99,32,-99,-99,-99,24,9,4,18,-99,15,14,-99,-99,-99,23,-99,-99,-99,7,-99
03/05/23,13,-99,13,-99,12,16,-99,16,11,-99,10,-99,21,7,7,-99,-99,26,-99,-99,-99,24,7,4,12,-99,13,10,-99,-99,-99,17,-99,-99,-99,6,-99
03/05/23,14,-99,12,-99,11,11,-99,17,14,-99,10,-99,26,4,4,-99,-99,21,-99,-99,-99,22,4,3,9,-99,9,7,-99,-99,-99,22,-99,-99,-99,-99,-99
03/05/23,15,-99,11,-99,12,8,-99,12,16,-99,15,-99,23,4,3,-99,-99,15,-99,-99,-99,20,4,2,9,-99,9,8,-99,-99,-99,19,-99,-99,-99,-99,-99
03/05/23,16,-99,9,-99,10,9,-99,9,11,-99,14,-99,21,4,5,-99,-99,11,-99,-99,-99,17,6,-99,12,-99,10,7,-99,-99,-99,26,-99,-99,-99,-99,-99
03/05/23,17,-99,10,-99,13,8,-99,7,18,-99,16,-99,18,8,8,-99,-99,18,-99,-99,-99,17,10,-99,14,-99,6,14,-99,-99,-99,18,-99,-99,-99,-99,-99
03/05/23,18,-99,10,-99,18,11,-99,13,22,-99,20,-99,22,13,17,-99,-99,24,-99,-99,-99,21,10,-99,14,-99,14,20,-99,-99,-99,24,-99,-99,-99,-99,-99
03/05/23,19,-99,9,-99,16,13,-99,8,37,-99,19,-99,28,23,27,-99,-99,30,-99,-99,-99,20,13,-99,22,-99,16,28,-99,-99,-99,25,-99,-99,-99,-99,-99
03/05/23,20,-99,9,-99,22,19,-99,14,24,-99,17,-99,21,16,19,-99,-99,53,-99,-99,-99,41,11,-99,23,-99,30,23,-99,-99,-99,29,-99,-99,-99,-99,-99
03/05/23,21,-99,22,-99,23,19,-99,20,14,-99,19,-99,26,16,16,-99,-99,30,-99,-99,-99,32,12,-99,23,-99,18,21,-99,-99,-99,27,-99,-99,-99,-99,-99
03/05/23,22,-99,19,-99,24,21,-99,16,18,-99,23,-99,16,18,23,-99,-99,36,-99,-99,-99,25,10,-99,25,-99,27,30,-99,-99,-99,32,-99,-99,-99,-99,-99
03/05/23,23,-99,17,-99,16,19,-99,23,28,-99,30,-99,13,32,35,-99,-99,32,-99,-99,-99,25,36,-99,31,-99,35,18,-99,-99,-99,22,-99,-99,-99,-99,-99
03/05/23,24,-99,8,-99,-99,21,-99,22,17,-99,19,-99,28,32,30,-99,-99,27,-99,-99,-99,30,18,-99,35,-99,38,34,-99,-99,-99,21,-99,-99,-99,-99,-99
04/05/23,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/05/23,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,7,-99,-99,-99,9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/05/23,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,8,-99,-99,-99,6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
04/05/23,4,10,3,-99,-99,3,-99,3,7,-99,-99,-99,-99,11,-99,-99,-99,10,-99,-99,9,9,5,-99,7,-99,5,11,-99,-99,-99,8,-99,16,-99,11,-99
04/05/23,5,12,3,-99,-99,11,-99,10,13,-99,-99,-99,-99,14,-99,-99,-99,20,-99,-99,26,27,7,-99,13,-99,8,16,-99,-99,-99,18,-99,38,-99,7,-99
04/05/23,6,25,7,-99,-99,21,-99,14,23,-99,-99,-99,-99,25,-99,-99,-99,34,-99,-99,47,35,12,-99,24,-99,7,33,-99,-99,-99,30,-99,32,-99,26,-99
04/05/23,7,32,20,-99,-99,36,-99,36,37,-99,-99,-99,-99,35,-99,-99,-99,52,-99,-99,51,49,30,-99,38,-99,29,39,-99,-99,-99,43,-99,29,-99,41,-99
04/05/23,8,29,34,-99,-99,39,-99,30,27,-99,-99,-99,-99,40,-99,-99,-99,40,-99,-99,44,44,37,-99,32,-99,34,40,-99,-99,-99,50,-99,28,-99,39,-99
04/05/23,9,23,22,-99,-99,34,-99,23,15,-99,-99,-99,-99,22,-99,-99,-99,42,-99,-99,41,39,18,-99,31,-99,37,33,-99,-99,-99,55,-99,28,-99,24,-99
04/05/23,10,16,22,-99,-99,25,-99,20,10,-99,-99,-99,-99,17,-99,-99,-99,28,-99,-99,56,36,5,-99,17,-99,16,18,-99,-99,-99,41,-99,18,-99,16,-99
04/05/23,11,15,19,-99,-99,21,-99,16,7,-99,-99,-99,-99,9,-99,-99,-99,35,-99,-99,51,35,4,-99,13,-99,18,20,-99,-99,-99,33,-99,14,-99,7,-99
04/05/23,12,13,19,-99,-99,22,-99,19,6,-99,-99,-99,-99,16,-99,-99,-99,32,-99,-99,39,26,6,-99,11,-99,14,14,-99,-99,-99,17,-99,17,-99,5,-99
04/05/23,13,9,20,-99,-99,11,-99,17,8,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,31,15,6,-99,14,-99,10,11,-99,-99,-99,20,-99,20,-99,5,-99
04/05/23,14,10,18,-99,10,11,-99,15,15,-99,15,-99,-99,4,-99,-99,-99,-99,-99,-99,21,19,7,3,11,-99,12,9,-99,-99,-99,17,-99,17,-99,8,-99
04/05/23,15,9,16,-99,11,7,-99,16,17,-99,10,-99,-99,4,4,-99,-99,-99,-99,-99,17,15,7,3,10,-99,12,13,-99,-99,-99,18,-99,14,-99,11,-99
04/05/23,16,8,17,-99,13,10,-99,17,12,-99,15,-99,23,4,5,-99,-99,18,-99,-99,21,20,5,4,10,-99,10,12,-99,-99,-99,28,-99,11,-99,13,-99
04/05/23,17,10,14,-99,15,16,-99,21,16,-99,23,-99,29,6,6,-99,-99,25,-99,-99,18,23,8,3,12,-99,11,16,-99,-99,-99,22,-99,14,-99,13,-99
04/05/23,18,13,13,-99,20,18,-99,15,14,-99,21,-99,26,10,10,-99,-99,26,-99,-99,32,24,12,3,13,-99,8,21,-99,-99,-99,32,-99,10,-99,20,-99
04/05/23,19,15,10,-99,19,26,-99,26,17,-99,24,-99,19,11,23,-99,-99,39,-99,-99,51,35,15,5,29,-99,21,23,-99,-99,-99,28,-99,23,-99,14,-99
04/05/23,20,-99,22,-99,19,14,-99,16,24,-99,20,-99,13,-99,19,-99,-99,22,-99,-99,31,17,13,7,37,-99,37,17,-99,-99,-99,24,-99,17,-99,12,-99
04/05/23,21,16,18,-99,16,16,-99,15,23,-99,17,-99,13,21,28,-99,-99,24,-99,-99,32,28,13,12,44,-99,36,19,-99,-99,-99,21,-99,16,-99,19,-99
04/05/23,22,18,17,-99,24,16,-99,18,16,-99,13,-99,15,20,21,-99,-99,40,-99,-99,41,21,15,14,43,-99,39,16,-99,-99,-99,26,-99,22,-99,17,-99
04/05/23,23,18,16,-99,19,20,-99,16,18,-99,10,-99,12,23,40,-99,-99,34,-99,-99,39,21,13,13,26,-99,28,23,-99,-99,-99,26,-99,22,-99,19,-99
04/05/23,24,30,14,-99,15,14,-99,13,21,-99,17,-99,22,22,49,-99,-99,32,-99,-99,27,28,15,10,25,-99,30,30,-99,-99,-99,23,-99,19,-99,29,-99
05/05/23,1,27,7,-99,30,15,-99,15,23,-99,38,-99,29,19,51,-99,-99,29,-99,-99,26,46,27,6,23,-99,31,25,-99,-99,-99,32,-99,28,-99,35,-99
05/05/23,2,28,6,-99,20,21,-99,24,25,-99,29,-99,23,33,54,-99,-99,45,-99,-99,39,46,31,5,32,-99,35,38,-99,-99,-99,40,-99,30,-99,38,-99
05/05/23,3,22,5,-99,18,23,-99,27,28,-99,22,-99,22,30,53,-99,-99,45,-99,-99,49,29,30,4,38,-99,26,33,-99,-99,-99,36,-99,27,-99,40,-99
05/05/23,4,27,6,-99,15,28,-99,17,29,-99,9,-99,18,26,47,-99,-99,53,-99,-99,53,37,24,3,32,-99,49,25,-99,-99,-99,26,-99,28,-99,36,-99
05/05/23,5,27,9,-99,15,29,-99,22,32,-99,12,-99,19,25,33,-99,-99,46,-99,-99,50,41,25,4,30,-99,31,26,-99,-99,-99,34,-99,25,-99,33,-99
05/05/23,6,30,11,-99,30,24,-99,23,40,-99,34,-99,30,30,35,-99,-99,42,-99,-99,50,33,26,3,39,-99,46,30,-99,-99,-99,45,-99,30,-99,29,-99
05/05/23,7,28,29,-99,36,29,-99,34,39,-99,48,-99,33,32,43,-99,-99,39,-99,-99,48,43,29,5,40,-99,51,39,-99,-99,-99,44,-99,37,-99,29,-99
05/05/23,8,28,26,-99,36,27,-99,33,42,-99,41,-99,39,32,47,-99,-99,52,-99,-99,55,37,31,6,35,-99,47,43,-99,-99,-99,50,-99,36,-99,34,-99
05/05/23,9,29,25,-99,35,35,-99,27,31,-99,28,-99,51,32,60,-99,-99,54,-99,-99,55,37,30,13,37,-99,50,50,-99,-99,-99,65,-99,33,-99,27,-99
05/05/23,10,-99,21,-99,30,43,-99,27,29,-99,17,-99,41,37,58,-99,-99,60,-99,-99,68,33,15,15,32,-99,45,55,-99,-99,-99,70,-99,28,-99,31,-99
05/05/23,11,19,20,-99,23,25,-99,27,27,-99,9,-99,30,30,39,-99,-99,45,-99,-99,53,25,11,13,21,-99,30,-99,-99,-99,-99,43,-99,30,-99,17,-99
05/05/23,12,11,19,-99,23,17,-99,16,12,-99,14,-99,30,20,33,-99,-99,-99,-99,-99,44,24,9,9,20,-99,15,14,-99,-99,-99,28,-99,22,-99,7,-99
05/05/23,13,10,13,-99,12,14,-99,15,12,-99,15,-99,22,6,11,-99,-99,-99,-99,-99,31,17,11,5,15,-99,12,11,-99,-99,-99,15,-99,23,-99,6,-99
05/05/23,14,9,19,-99,11,10,-99,20,13,-99,14,-99,19,4,5,-99,-99,-99,-99,-99,16,21,6,4,9,-99,10,10,-99,-99,-99,22,-99,14,-99,6,-99
05/05/23,15,10,21,-99,14,13,-99,22,13,-99,16,-99,23,5,7,-99,-99,-99,-99,-99,17,26,6,3,11,-99,11,11,-99,-99,-99,19,-99,12,-99,7,-99
05/05/23,16,12,15,-99,15,16,-99,13,19,-99,16,-99,21,9,12,-99,-99,-99,-99,-99,25,28,7,3,11,-99,18,10,-99,-99,-99,22,-99,15,-99,10,-99
05/05/23,17,17,15,-99,16,19,-99,18,21,-99,13,-99,14,16,21,-99,-99,-99,-99,-99,38,29,14,3,29,-99,28,19,-99,-99,-99,25,-99,15,-99,19,-99
05/05/23,18,13,7,-99,14,17,-99,15,21,-99,19,-99,26,23,30,-99,-99,-99,-99,-99,36,18,12,3,30,-99,26,26,-99,-99,-99,22,-99,26,-99,16,-99
05/05/23,19,16,12,-99,19,27,-99,19,21,-99,18,-99,32,14,30,-99,-99,-99,-99,-99,45,24,17,6,24,-99,27,30,-99,-99,-99,32,-99,22,-99,16,-99
05/05/23,20,17,31,-99,32,48,-99,37,32,-99,28,-99,47,16,32,-99,-99,-99,-99,-99,43,39,23,10,31,-99,32,31,-99,-99,-99,39,-99,25,-99,27,-99
05/05/23,21,17,24,-99,40,42,-99,35,26,-99,34,-99,53,20,21,-99,-99,-99,-99,-99,59,49,31,8,43,-99,40,33,-99,-99,-99,40,-99,16,-99,18,-99
05/05/23,22,32,26,-99,38,37,-99,47,25,-99,34,-99,59,24,34,-99,-99,-99,-99,-99,37,56,13,11,35,-99,50,31,-99,-99,-99,50,-99,58,-99,34,-99
05/05/23,23,36,39,-99,24,43,-99,52,28,-99,41,-99,48,53,66,-99,-99,-99,-99,-99,58,58,36,13,44,-99,54,57,-99,-99,-99,38,-99,55,-99,54,-99
05/05/23,24,40,18,-99,25,55,-99,54,48,-99,52,-99,47,54,64,-99,-99,-99,-99,-99,65,60,44,22,42,-99,52,43,-99,-99,-99,51,-99,55,-99,42,-99
06/05/23,1,38,15,-99,31,55,-99,41,43,-99,49,-99,45,29,45,-99,-99,-99,-99,-99,62,49,34,8,36,-99,56,40,-99,-99,-99,51,-99,53,-99,35,-99
06/05/23,2,31,20,-99,14,55,-99,45,47,-99,41,-99,35,31,45,-99,-99,57,-99,-99,51,45,29,18,36,-99,46,45,-99,-99,-99,41,-99,55,-99,39,-99
06/05/23,3,31,32,-99,14,50,-99,35,44,-99,41,-99,27,28,49,-99,-99,54,-99,-99,52,49,23,20,38,-99,44,40,-99,-99,-99,36,-99,48,-99,38,-99
06/05/23,4,29,17,-99,14,40,-99,26,35,-99,36,-99,25,34,47,-99,-99,55,-99,-99,51,37,20,46,46,-99,42,32,-99,-99,-99,27,-99,42,-99,42,-99
06/05/23,5,27,9,-99,25,30,-99,16,32,-99,30,-99,21,34,39,-99,-99,51,-99,-99,52,50,29,15,48,-99,47,32,-99,-99,-99,39,-99,43,-99,41,-99
06/05/23,6,28,9,-99,26,41,-99,16,32,-99,39,-99,33,31,38,-99,-99,51,-99,-99,53,49,28,4,47,-99,45,32,-99,-99,-99,44,-99,41,-99,40,-99
06/05/23,7,27,8,-99,36,43,-99,33,38,-99,40,-99,40,29,32,-99,-99,50,-99,-99,55,52,29,6,35,-99,46,33,-99,-99,-99,45,-99,38,-99,37,-99
06/05/23,8,28,17,-99,45,43,-99,41,35,-99,33,-99,43,28,34,-99,-99,59,-99,-99,66,60,30,11,39,-99,58,34,-99,-99,-99,48,-99,37,-99,36,-99
06/05/23,9,26,26,-99,53,45,-99,36,36,-99,26,-99,58,28,41,-99,-99,56,-99,-99,76,59,41,13,61,-99,68,28,-99,-99,-99,54,-99,37,-99,41,-99
06/05/23,10,26,31,-99,63,49,-99,30,43,-99,23,-99,56,36,36,-99,-99,51,-99,-99,78,64,35,13,61,-99,42,26,-99,-99,-99,61,-99,30,-99,36,-99
06/05/23,11,17,15,-99,51,29,-99,20,18,-99,22,-99,43,15,18,-99,-99,49,-99,-99,37,36,16,6,31,-99,36,17,-99,-99,-99,42,-99,25,-99,23,-99
06/05/23,12,14,13,-99,23,30,-99,20,12,-99,25,-99,27,5,10,-99,-99,29,-99,-99,24,31,13,4,16,-99,29,21,-99,-99,-99,41,-99,29,-99,11,-99
06/05/23,13,11,11,-99,12,12,-99,15,17,-99,14,-99,30,11,12,-99,-99,15,-99,-99,18,12,8,4,9,-99,11,16,-99,-99,-99,21,-99,14,-99,-99,-99
06/05/23,14,9,10,-99,10,6,-99,8,13,-99,8,-99,19,6,7,-99,-99,12,-99,-99,17,12,7,4,10,-99,8,10,-99,-99,-99,22,-99,10,-99,4,-99
06/05/23,15,9,13,-99,11,7,-99,10,14,-99,11,-99,25,4,4,-99,-99,14,-99,-99,11,16,6,3,9,-99,7,9,-99,-99,-99,17,-99,10,-99,5,-99
06/05/23,16,9,18,-99,8,12,-99,13,15,-99,15,-99,16,4,6,-99,-99,17,-99,-99,17,17,7,3,9,-99,15,8,-99,-99,-99,13,-99,14,-99,5,-99
06/05/23,17,7,18,-99,11,12,-99,10,15,-99,21,-99,22,14,13,-99,-99,22,-99,-99,36,29,14,3,20,-99,22,13,-99,-99,-99,14,-99,15,-99,7,-99
06/05/23,18,11,19,-99,21,14,-99,12,17,-99,35,-99,31,19,18,-99,-99,25,-99,-99,37,26,17,3,21,-99,21,29,-99,-99,-99,23,-99,12,-99,10,-99
06/05/23,19,15,10,-99,14,11,-99,9,24,-99,23,-99,24,18,19,-99,-99,23,-99,-99,27,33,7,3,20,-99,19,27,-99,-99,-99,28,-99,11,-99,15,-99
06/05/23,20,25,-99,-99,16,12,-99,12,27,-99,16,-99,22,-99,16,-99,-99,26,-99,-99,26,22,18,6,-99,-99,25,17,-99,-99,-99,26,-99,17,-99,23,-99
06/05/23,21,17,16,-99,20,12,-99,13,21,-99,15,-99,15,-99,19,-99,-99,17,-99,-99,19,11,15,9,-99,-99,18,11,-99,-99,-99,17,-99,16,-99,12,-99
06/05/23,22,15,13,-99,12,16,-99,10,17,-99,10,-99,9,-99,12,-99,-99,17,-99,-99,21,9,19,7,-99,-99,22,20,-99,-99,-99,17,-99,15,-99,12,-99
06/05/23,23,10,7,-99,11,12,-99,7,14,-99,8,-99,7,17,18,-99,-99,16,-99,-99,27,7,16,5,-99,-99,22,26,-99,-99,-99,29,-99,9,-99,5,-99
06/05/23,24,15,8,-99,7,9,-99,8,12,-99,8,-99,5,18,24,-99,-99,18,-99,-99,23,9,15,6,-99,-99,20,20,-99,-99,-99,14,-99,10,-99,12,-99
